,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Rafi Quirke,Scrum Half,sale,2019,,,,,,,,,,,,,,,,,,
Raphael Quirke,Scrum half,sale,2019,,,,,,,,,,,,,,,,,,
Robert du Preez,Fly half,sale,2019, 60 , 1 , 54 , 28 , 6 , 1 , 111 , 4 , 40 , 11 , 10 , 56 , 8 , 3 , 7 , 0 , 0 , 0 
Rohan Janse van Rensburg,Centre,sale,2019, 15 , 3 , 301 , 74 , 23 , 9 , 24 , 9 , 3 , 0 , 0 , 51 , 19 , 3 , 11 , 3 , 0 , 0 
Rouban Birch,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Sam Dugdale,Fullback,sale,2019,,,,,,,,,,,,,,,,,,
Sam Hill,Centre,sale,2019,,,,,,,,,,,,,,,,,,
Sam James,Centre,sale,2019, 5 , 1 , 142 , 43 , 11 , 6 , 26 , 7 , 11 , 0 , 0 , 55 , 20 , 1 , 2 , 2 , 0 , 0 
Simon Hammersley,Fullback,sale,2019, 0 , 0 , 189 , 59 , 14 , 6 , 32 , 4 , 15 , 0 , 0 , 14 , 3 , 1 , 5 , 1 , 2 , 0 
Tom Curtis,,sale,2019, 0 , 0 , 23 , 3 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tom Roebuck,Wing,sale,2019,,,,,,,,,,,,,,,,,,
Will Cliff,Scrum half,sale,2019, 0 , 0 , 40 , 11 , 3 , 1 , 186 , 4 , 29 , 0 , 0 , 12 , 0 , 0 , 2 , 0 , 0 , 0 
Andy Christie,Flanker 6,saracens,2019, 0 , 0 , 18 , 4 , 2 , 1 , 4 , 0 , 0 , 0 , 0 , 23 , 1 , 1 , 0 , 1 , 0 , 0 
Andy Saull,Flanker 6,saracens,2019,,,,,,,,,,,,,,,,,,
Ben Earl,Flanker 6,saracens,2019, 20 , 4 , 406 , 87 , 12 , 9 , 47 , 5 , 2 , 0 , 0 , 167 , 13 , 8 , 10 , 6 , 1 , 0 
Billy Vunipola,Number 8,saracens,2019, 5 , 1 , 208 , 99 , 12 , 5 , 52 , 17 , 0 , 0 , 0 , 68 , 17 , 4 , 7 , 4 , 0 , 0 
Callum Hunter-Hill,Lock,saracens,2019, 0 , 0 , 27 , 14 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 26 , 0 , 2 , 5 , 2 , 0 , 0 
Eroni Mawi,Prop,saracens,2019,,,,,,,,,,,,,,,,,,
Ethan Lewis,Hooker,saracens,2019,,,,,,,,,,,,,,,,,,
Gareth Milasinovich,Prop,saracens,2019,,,,,,,,,,,,,,,,,,
Jackson Wray,Number 8,saracens,2019, 0 , 0 , 210 , 75 , 4 , 3 , 20 , 0 , 0 , 0 , 0 , 138 , 14 , 6 , 9 , 4 , 0 , 0 
Janco Venter,Number 8,saracens,2019,,,,,,,,,,,,,,,,,,
Marcel Henn,Flanker 6,saracens,2019,,,,,,,,,,,,,,,,,,
Marco Riccioni,Prop,saracens,2019,,,,,,,,,,,,,,,,,,
Netani Talei,Number 8,saracens,2019,,,,,,,,,,,,,,,,,,
Nick Isiekwe,Lock,saracens,2019, 0 , 0 , 126 , 76 , 0 , 0 , 14 , 0 , 1 , 0 , 0 , 147 , 7 , 9 , 11 , 5 , 0 , 0 
Ralph Adams-Hale,Prop,saracens,2019, 0 , 0 , 28 , 12 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 23 , 2 , 1 , 0 , 1 , 0 , 0 
Ratunaisa Nauma,Hooker,saracens,2019,,,,,,,,,,,,,,,,,,
Richard Barrington,Prop,saracens,2019, 5 , 1 , 75 , 51 , 2 , 1 , 8 , 0 , 1 , 0 , 0 , 68 , 2 , 3 , 3 , 7 , 0 , 0 
Sean Reffell,Flanker 6,saracens,2019, 0 , 0 , 10 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 19 , 1 , 0 , 0 , 1 , 0 , 0 
Theodore McFarland,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Tim Swinson,Lock,saracens,2019,,,,,,,,,,,,,,,,,,
Tom Woolstencroft,Hooker,saracens,2019, 0 , 0 , 67 , 35 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 37 , 2 , 2 , 5 , 1 , 0 , 0 
Vincent Koch,Prop,saracens,2019, 0 , 0 , 60 , 34 , 1 , 1 , 2 , 0 , 1 , 0 , 0 , 51 , 2 , 1 , 3 , 6 , 0 , 0 
Alec Clarey,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Aled Davies,Scrum Half,saracens,2019,,,,,,,,,,,,,,,,,,
Alex Goode,Fullback,saracens,2019, 0 , 0 , 76 , 15 , 5 , 4 , 36 , 0 , 8 , 0 , 0 , 5 , 5 , 2 , 4 , 1 , 0 , 0 
Alex Lewington,Wing,saracens,2019, 15 , 3 , 224 , 36 , 7 , 6 , 18 , 3 , 4 , 0 , 0 , 30 , 10 , 0 , 4 , 3 , 0 , 0 
Alex Lozowski,Fly half,saracens,2019, 15 , 1 , 157 , 53 , 11 , 4 , 54 , 8 , 4 , 2 , 2 , 79 , 15 , 0 , 8 , 3 , 0 , 0 
Ben Harris,,saracens,2019,,,,,,,,,,,,,,,,,,
Benoit Jasmin,Wing,saracens,2019,,,,,,,,,,,,,,,,,,
Brandon Jackson,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Dominic Morris,Outside centre,saracens,2019,,,,,,,,,,,,,,,,,,
Duncan Taylor,Centre,saracens,2019, 0 , 0 , 92 , 33 , 1 , 0 , 28 , 3 , 5 , 0 , 0 , 56 , 5 , 0 , 4 , 1 , 0 , 0 
Elliott Obatoyinbo,Wing,saracens,2019, 5 , 1 , 5 , 2 , 2 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 1 , 0 , 0 
Harvey Beaton,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Ionatana Tino,Scrum half,saracens,2019,,,,,,,,,,,,,,,,,,
Ivan van Zyl,Scrum half,saracens,2019,,,,,,,,,,,,,,,,,,
Jack Cobden,Wing,saracens,2019,,,,,,,,,,,,,,,,,,
Josh Hallett,,saracens,2019,,,,,,,,,,,,,,,,,,
Kapeli Pifeleti,,saracens,2019, 0 , 0 , 14 , 8 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 1 , 1 , 0 , 0 
Luke Samoa,Fly half,saracens,2019,,,,,,,,,,,,,,,,,,
Manu Vunipola,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Max Malins,Fly half,saracens,2019, 12 , 2 , 154 , 28 , 14 , 5 , 36 , 6 , 16 , 1 , 0 , 26 , 1 , 1 , 2 , 0 , 0 , 0 
Nick Tompkins,Centre,saracens,2019, 60 , 12 , 436 , 85 , 18 , 11 , 57 , 12 , 3 , 0 , 0 , 92 , 8 , 5 , 2 , 4 , 0 , 0 
Ralph Adams - Hale,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Rotimi Segun,Wing,saracens,2019, 10 , 2 , 211 , 31 , 17 , 8 , 4 , 3 , 5 , 0 , 0 , 47 , 8 , 0 , 4 , 2 , 0 , 0 
Ruben De Haas,Scrum half,saracens,2019,,,,,,,,,,,,,,,,,,
Sabin-Florin Stratila,Fullback,saracens,2019,,,,,,,,,,,,,,,,,,
Sam Wainwright,,saracens,2019, 0 , 0 , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Sean Maitland,Wing,saracens,2019, 25 , 5 , 193 , 38 , 16 , 7 , 7 , 3 , 5 , 0 , 0 , 44 , 8 , 1 , 5 , 5 , 0 , 0 
Tim Menzel,Scrum half,saracens,2019,,,,,,,,,,,,,,,,,,
Anthony Etrillard,Hooker,toulon,2019,,,,,,,,,,,,,,,,,,
Bastien Soury,Hooker,toulon,2019,,,,,,,,,,,,,,,,,,
Beka Gigashvili,Hooker,toulon,2019,,,,,,,,,,,,,,,,,,
Brian Alainu'uese,Lock,toulon,2019,,,,,,,,,,,,,,,,,,
Bruce Devaux,Prop,toulon,2019,,,,,,,,,,,,,,,,,,
Charles Ollivon,Number 8,toulon,2019,,,,,,,,,,,,,,,,,,
Christopher Tolofua,Hooker,toulon,2019,,,,,,,,,,,,,,,,,,
Eben Etzebeth,Lock,toulon,2019,,,,,,,,,,,,,,,,,,
Emerick Setiano,Prop,toulon,2019,,,,,,,,,,,,,,,,,,
Facundo Isa,Flanker 6,toulon,2019,,,,,,,,,,,,,,,,,,
Florian Fresia,Prop,toulon,2019,,,,,,,,,,,,,,,,,,
Jean-Baptiste Gros,Loosehead Prop,toulon,2019,,,,,,,,,,,,,,,,,,
Julien Ory,Flanker 7,toulon,2019,,,,,,,,,,,,,,,,,,
Raphael Lakafia,Flanker 7,toulon,2019,,,,,,,,,,,,,,,,,,
Romain Taofifenua,Lock,toulon,2019,,,,,,,,,,,,,,,,,,
Sergio Parisse,Number 8,toulon,2019,,,,,,,,,,,,,,,,,,
Swan Rebbadj,Lock,toulon,2019,,,,,,,,,,,,,,,,,,
Thomas Jolmes,Lock,toulon,2019,,,,,,,,,,,,,,,,,,
Willie Britz,Number 8,toulon,2019,,,,,,,,,,,,,,,,,,
Anthony Belleau,Fly half,toulon,2019,,,,,,,,,,,,,,,,,,
Anthony Meric,Scrum half,toulon,2019,,,,,,,,,,,,,,,,,,
Baptiste Serin,Scrum half,toulon,2019,,,,,,,,,,,,,,,,,,
Daniel Ikpefan,Wing,toulon,2019,,,,,,,,,,,,,,,,,,
Duncan Paia'aua,Fly half,toulon,2019,,,,,,,,,,,,,,,,,,
ErwanDridi,,toulon,2019,,,,,,,,,,,,,,,,,,
GabinVillière,Wing,toulon,2019,,,,,,,,,,,,,,,,,,
Gervais Cordin,Fullback,toulon,2019,,,,,,,,,,,,,,,,,,
Isaia Toeava,Fullback,toulon,2019,,,,,,,,,,,,,,,,,,
Jeremy Boyadjis,Fullback,toulon,2019,,,,,,,,,,,,,,,,,,
Julien Heriteau,Centre,toulon,2019,,,,,,,,,,,,,,,,,,
KalaniRobert,,toulon,2019,,,,,,,,,,,,,,,,,,
Louis Carbonel,Fullback,toulon,2019,,,,,,,,,,,,,,,,,,
LukaTchelidze,,toulon,2019,,,,,,,,,,,,,,,,,,
Ma'a Nonu,Centre 12,toulon,2019,,,,,,,,,,,,,,,,,,
MasivesiDakuwaqa,,toulon,2019,,,,,,,,,,,,,,,,,,
Ramiro Moyano,Wing,toulon,2019,,,,,,,,,,,,,,,,,,
RayanRebbadj,,toulon,2019,,,,,,,,,,,,,,,,,,
Robbie Robinson,Fly half,toulon,2019,,,,,,,,,,,,,,,,,,
Rudi Wulf,Centre,toulon,2019,,,,,,,,,,,,,,,,,,
Simon Moretti,Fly half,toulon,2019,,,,,,,,,,,,,,,,,,
Sonatane Takulua,Scrum half,toulon,2019,,,,,,,,,,,,,,,,,,
Sébastien Taofifenua,Fullback,toulon,2019,,,,,,,,,,,,,,,,,,
Thomas Hoarau,,toulon,2019,,,,,,,,,,,,,,,,,,
Théo Dachary,,toulon,2019,,,,,,,,,,,,,,,,,,
Alban Placines,Flanker 7,toulouse,2019, 0 , 0 , 8 , 8 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 1 , 1 , 0 , 0 , 0 , 0 
Anthony Jelonch,Flanker 7,toulouse,2019,,,,,,,,,,,,,,,,,,
Antoine Miquel,Number 8,toulouse,2019,,,,,,,,,,,,,,,,,,
Charlie Faumuina,Tighthead Prop,toulouse,2019, 0 , 0 , 26 , 18 , 2 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 1 , 0 , 0 , 1 , 0 , 0 
Cyril Baille,Prop,toulouse,2019, 0 , 0 , 15 , 16 , 0 , 0 , 7 , 3 , 0 , 0 , 0 , 9 , 5 , 0 , 0 , 3 , 0 , 0 
David Ainu'u,Prop,toulouse,2019,,,,,,,,,,,,,,,,,,
Dorian Aldegheri,Prop,toulouse,2019, 0 , 0 , 5 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 2 , 0 , 0 , 0 , 0 , 0 
Francois Cros,Blindside Flanker,toulouse,2019, 0 , 0 , 26 , 18 , 2 , 0 , 2 , 2 , 0 , 0 , 0 , 35 , 3 , 3 , 3 , 1 , 0 , 0 
Guillaume Cramont, Hooker,toulouse,2019,,,,,,,,,,,,,,,,,,
Joe Tekori,Lock,toulouse,2019, 0 , 0 , 46 , 36 , 3 , 0 , 12 , 5 , 0 , 0 , 0 , 20 , 3 , 4 , 4 , 2 , 0 , 0 
Julien Marchand,Hooker,toulouse,2019, 0 , 0 , 17 , 18 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 16 , 3 , 0 , 2 , 0 , 0 , 0 
Paulo Tafili,Prop,toulouse,2019, 0 , 0 , 6 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 2 , 0 , 0 
Peato Mauvaka,Hooker,toulouse,2019, 0 , 0 , 28 , 21 , 3 , 0 , 7 , 2 , 0 , 0 , 0 , 7 , 4 , 3 , 3 , 0 , 0 , 0 
Richie Arnold,Lock,toulouse,2019,,,,,,,,,,,,,,,,,,
Rodrigue Neti,Prop,toulouse,2019,,,,,,,,,,,,,,,,,,
Rory Arnold,Lock,toulouse,2019, 10 , 2 , 27 , 17 , 3 , 0 , 8 , 1 , 0 , 0 , 0 , 16 , 1 , 6 , 1 , 0 , 0 , 0 
Rynhard Elstadt,Lock,toulouse,2019, 0 , 0 , 28 , 33 , 0 , 0 , 5 , 4 , 0 , 0 , 0 , 27 , 2 , 3 , 1 , 1 , 0 , 0 
Selevasio Tolofua,Flanker 6,toulouse,2019, 0 , 0 , 62 , 34 , 1 , 3 , 10 , 2 , 1 , 0 , 0 , 15 , 6 , 2 , 3 , 0 , 0 , 0 
Thibaud Flament,Lock 5,toulouse,2019,,,,,,,,,,,,,,,,,,
Alexis Bales,Scrum half,toulouse,2019,,,,,,,,,,,,,,,,,,
Antoine Dupont,Scrum Half,toulouse,2019,,,,,,,,,,,,,,,,,,
Arthur Bonneval,Wing,toulouse,2019,,,,,,,,,,,,,,,,,,
Baptiste Germain,,toulouse,2019,,,,,,,,,,,,,,,,,,
Dimitri Delibles,Fullback,toulouse,2019,,,,,,,,,,,,,,,,,,
Emmanuel Meafou,,toulouse,2019,,,,,,,,,,,,,,,,,,
Juan Cruz Mallia,Centre,toulouse,2019,,,,,,,,,,,,,,,,,,
Lucas Tauzin,Fullback,toulouse,2019, 5 , 1 , 21 , 10 , 2 , 0 , 8 , 4 , 0 , 0 , 0 , 10 , 1 , 0 , 0 , 1 , 0 , 0 
Martin Page-Relo,Scrum half,toulouse,2019,,,,,,,,,,,,,,,,,,
Matthis Lebel,Fullback,toulouse,2019,,,,,,,,,,,,,,,,,,
Maxime Medard,Fullback,toulouse,2019, 0 , 0 , 57 , 25 , 5 , 3 , 22 , 8 , 10 , 0 , 0 , 8 , 7 , 4 , 2 , 0 , 0 , 0 
Pierre Fouyssac,Centre,toulouse,2019,,,,,,,,,,,,,,,,,,
Pita Ahki,Centre,toulouse,2019, 5 , 1 , 27 , 9 , 2 , 1 , 7 , 3 , 0 , 0 , 0 , 17 , 1 , 0 , 2 , 0 , 0 , 0 
Romain Ntamack,Fly half,toulouse,2019, 18 , 3 , 84 , 38 , 11 , 5 , 47 , 4 , 24 , 0 , 1 , 20 , 6 , 2 , 4 , 0 , 0 , 0 
Sofiane Guitoune,Fullback,toulouse,2019, 0 , 0 , 71 , 35 , 6 , 4 , 27 , 7 , 5 , 0 , 0 , 27 , 11 , 2 , 4 , 0 , 0 , 0 
Thomas Ramos,Fullback,toulouse,2019, 35 , 0 , 61 , 33 , 18 , 2 , 33 , 2 , 23 , 7 , 7 , 10 , 5 , 0 , 7 , 1 , 0 , 0 
Tim Nanai-Williams,Wing,toulouse,2019,,,,,,,,,,,,,,,,,,
Yannick Youyoutte,Fullback,toulouse,2019,,,,,,,,,,,,,,,,,,
Zack Holmes,Fly half,toulouse,2019, 11 , 0 , 9 , 8 , 2 , 0 , 27 , 0 , 13 , 1 , 2 , 13 , 2 , 0 , 6 , 0 , 0 , 0 
Alan O'Connor,Lock,ulster,2019, 5 , 1 , 70 , 52 , 1 , 1 , 29 , 6 , 0 , 0 , 0 , 134 , 7 , 5 , 8 , 9 , 0 , 0 
Duane Vermeulen,Number 8,ulster,2019,,,,,,,,,,,,,,,,,,
Eric O'Sullivan,Loosehead Prop,ulster,2019, 0 , 0 , 63 , 54 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 79 , 10 , 1 , 2 , 12 , 0 , 0 
John Andrew,Hooker,ulster,2019, 0 , 0 , 35 , 7 , 0 , 1 , 5 , 1 , 0 , 0 , 0 , 16 , 2 , 3 , 2 , 2 , 0 , 0 
Jordi Murphy,Flanker 6,ulster,2019, 5 , 1 , 103 , 52 , 2 , 2 , 10 , 1 , 0 , 0 , 0 , 46 , 3 , 6 , 3 , 4 , 0 , 0 
Marcus Rea,Number 8,ulster,2019,,,,,,,,,,,,,,,,,,
Marty Moore,Prop,ulster,2019, 0 , 0 , 42 , 30 , 0 , 1 , 5 , 1 , 0 , 0 , 0 , 73 , 2 , 1 , 2 , 9 , 0 , 0 
Nick Timoney,Number 8,ulster,2019, 10 , 2 , 122 , 49 , 5 , 6 , 15 , 3 , 1 , 0 , 0 , 98 , 3 , 0 , 1 , 0 , 0 , 0 
Sam Carter,Lock,ulster,2019, 5 , 1 , 23 , 24 , 1 , 0 , 3 , 1 , 0 , 0 , 0 , 49 , 4 , 2 , 6 , 6 , 0 , 0 
Tom O'Toole,Prop,ulster,2019, 5 , 1 , 125 , 59 , 4 , 2 , 13 , 2 , 0 , 0 , 0 , 82 , 1 , 2 , 5 , 6 , 0 , 0 
Aaron Sexton,Fullback,ulster,2019,,,,,,,,,,,,,,,,,,
Billy Burns,Fly half,ulster,2019, 19 , 2 , 124 , 37 , 9 , 7 , 251 , 6 , 50 , 3 , 1 , 56 , 18 , 3 , 6 , 1 , 0 , 0 
Craig Gilroy,Right Wing,ulster,2019, 20 , 4 , 225 , 66 , 17 , 8 , 27 , 8 , 9 , 0 , 0 , 27 , 11 , 3 , 7 , 3 , 1 , 0 
David Shanahan,Scrum half,ulster,2019, 10 , 2 , 51 , 16 , 4 , 4 , 380 , 2 , 23 , 0 , 0 , 17 , 6 , 1 , 9 , 1 , 0 , 0 
Declan Moore,,ulster,2019,,,,,,,,,,,,,,,,,,
Frank Bradshaw-Ryan,Fullback,ulster,2019,,,,,,,,,,,,,,,,,,
Ian Madigan,Fly Half,ulster,2019,,,,,,,,,,,,,,,,,,
John Cooney,Scrum half,ulster,2019, 137 , 7 , 175 , 38 , 10 , 8 , 934 , 3 , 115 , 27 , 16 , 63 , 14 , 4 , 15 , 1 , 0 , 0 
Luke Marshall,Centre 12,ulster,2019, 15 , 3 , 248 , 82 , 9 , 9 , 82 , 8 , 9 , 0 , 0 , 104 , 12 , 4 , 11 , 9 , 1 , 0 
Michael Lowry,Fullback,ulster,2019, 5 , 1 , 187 , 28 , 7 , 6 , 12 , 2 , 6 , 0 , 0 , 8 , 0 , 1 , 1 , 1 , 0 , 0 
Rob Lyttle,Wing,ulster,2019, 10 , 2 , 182 , 36 , 16 , 5 , 5 , 3 , 6 , 0 , 0 , 17 , 3 , 1 , 1 , 0 , 0 , 0 
Stuart McCloskey,Centre,ulster,2019, 5 , 1 , 306 , 104 , 14 , 10 , 57 , 17 , 8 , 0 , 0 , 89 , 8 , 9 , 14 , 6 , 0 , 0 
Archer Holz,Tighthead Prop,waratahs,2019,,,,,,,,,,,,,,,,,,
David Porecki,Hooker,waratahs,2019,,,,,,,,,,,,,,,,,,
Geoffrey Cridge,Lock 5,waratahs,2019,,,,,,,,,,,,,,,,,,
Harry Johnson-Holmes,Prop,waratahs,2019, 0 , 0 , 47 , 19 , 1 , 1 , 9 , 2 , 0 , 0 , 0 , 23 , 4 , 5 , 1 , 1 , 0 , 0 
Hugh Sinclair,Flanker 6,waratahs,2019, 0 , 0 , 10 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 14 , 1 , 4 , 3 , 2 , 0 , 0 
Jed Holloway,Number 8,waratahs,2019, 0 , 0 , 34 , 20 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 2 , 0 , 4 , 0 , 0 , 0 
Lachlan Swinton,Flanker 6,waratahs,2019, 0 , 0 , 70 , 30 , 0 , 1 , 10 , 1 , 0 , 0 , 0 , 48 , 4 , 1 , 3 , 2 , 0 , 0 
Langi Gleeson,Number 8,waratahs,2019,,,,,,,,,,,,,,,,,,
Mahe Vailanu,Hooker,waratahs,2019,,,,,,,,,,,,,,,,,,
Michael Hooper,Openside Flanker,waratahs,2019, 5 , 1 , 137 , 42 , 6 , 6 , 26 , 0 , 0 , 0 , 0 , 74 , 3 , 11 , 6 , 2 , 0 , 0 
Ned Hanigan,Lock,waratahs,2019, 0 , 0 , 54 , 27 , 1 , 3 , 13 , 3 , 0 , 0 , 0 , 33 , 2 , 3 , 4 , 1 , 0 , 0 
Paddy Ryan,Prop,waratahs,2019,,,,,,,,,,,,,,,,,,
Rahboni Warren-Vosayaco,Number 8,waratahs,2019,,,,,,,,,,,,,,,,,,
Ruan Smith,Tighthead Prop,waratahs,2019,,,,,,,,,,,,,,,,,,
Sione Vailanu,Number 8,worcester,2019,,,,,,,,,,,,,,,,,,
Tetera Faulkner,Prop,waratahs,2019,,,,,,,,,,,,,,,,,,
Alex Newsome,Wing,waratahs,2019, 10 , 2 , 129 , 34 , 5 , 4 , 15 , 2 , 13 , 0 , 0 , 27 , 3 , 0 , 7 , 0 , 0 , 0 
Angus Bell,,waratahs,2019,,,,,,,,,,,,,,,,,,
Ben Donaldson,,waratahs,2019,,,,,,,,,,,,,,,,,,
Carlo Tizzano,,waratahs,2019,,,,,,,,,,,,,,,,,,
Charlie Gamble,,waratahs,2019,,,,,,,,,,,,,,,,,,
Dylan Pietsch,Right wing,waratahs,2019,,,,,,,,,,,,,,,,,,
Henry Robertson,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Izaia Perese,Wing,waratahs,2019,,,,,,,,,,,,,,,,,,
Jack Grant,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Jake Gordon,Scrum half,waratahs,2019, 0 , 0 , 17 , 6 , 0 , 1 , 124 , 1 , 11 , 0 , 0 , 15 , 1 , 0 , 3 , 0 , 0 , 0 
James Ramm,,waratahs,2019,,,,,,,,,,,,,,,,,,
James Turner,Left Wing,waratahs,2019,,,,,,,,,,,,,,,,,,
Jamie Roberts,Centre,waratahs,2019,,,,,,,,,,,,,,,,,,
Jeremy Williams,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Lalakai Foketi,Centre,waratahs,2019, 0 , 0 , 108 , 28 , 2 , 2 , 29 , 3 , 4 , 0 , 0 , 40 , 3 , 2 , 3 , 4 , 0 , 0 
Mark Nawaqanitawase,,waratahs,2019,,,,,,,,,,,,,,,,,,
Max Douglas,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Tane Edmed,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Teddy Wilson,Scrum Half,waratahs,2019,,,,,,,,,,,,,,,,,,
Tevita Funa,Left Wing,waratahs,2019,,,,,,,,,,,,,,,,,,
Tiaan Tauakipulu,,waratahs,2019,,,,,,,,,,,,,,,,,,
Tom Horton,,waratahs,2019,,,,,,,,,,,,,,,,,,
Triston Reilly,Fullback,waratahs,2019,,,,,,,,,,,,,,,,,,
Will Harris,,waratahs,2019,,,,,,,,,,,,,,,,,,
Will Harrison,,waratahs,2019,,,,,,,,,,,,,,,,,,
Andrew Kitchener,Lock,worcester,2019, 0 , 0 , 28 , 7 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 23 , 1 , 0 , 1 , 1 , 0 , 0 
Ben Murphy,Number 8,worcester,2019,,,,,,,,,,,,,,,,,,
Caleb Montgomery,Lock,worcester,2019, 0 , 0 , 5 , 2 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 9 , 0 , 2 , 1 , 3 , 1 , 0 
Chris Judge,Tight head prop,worcester,2019,,,,,,,,,,,,,,,,,,
Christian Judge,Prop,worcester,2019,,,,,,,,,,,,,,,,,,
Ethan Waller,Prop,worcester,2019, 0 , 0 , 98 , 32 , 5 , 1 , 11 , 2 , 0 , 0 , 0 , 40 , 2 , 3 , 0 , 7 , 1 , 0 
Graham Kitchener,Lock,worcester,2019, 0 , 0 , 45 , 30 , 2 , 1 , 15 , 2 , 0 , 0 , 0 , 64 , 4 , 5 , 8 , 7 , 0 , 0 
Isaac Miller,Hooker,worcester,2019, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Jack Owlett,Prop,worcester,2019,,,,,,,,,,,,,,,,,,
Joe Batley,Lock,worcester,2019,,,,,,,,,,,,,,,,,,
Julien Pierre,Lock,worcester,2019,,,,,,,,,,,,,,,,,,
Justin Clegg,Lock,worcester,2019, 0 , 0 , -2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 
Matt Garvey,Flanker 6,worcester,2019,,,,,,,,,,,,,,,,,,
Matt Kvesic,Flanker 6,worcester,2019,,,,,,,,,,,,,,,,,,
Michel Gomes,Prop,worcester,2019,,,,,,,,,,,,,,,,,,
Murray McCallum,Prop,worcester,2019,,,,,,,,,,,,,,,,,,
Niall Annett,Hooker,worcester,2019, 0 , 0 , 130 , 63 , 4 , 1 , 16 , 3 , 0 , 0 , 0 , 59 , 6 , 3 , 8 , 2 , 0 , 0 
Sam Lewis,Flanker 6,worcester,2019, 0 , 0 , 156 , 61 , 8 , 3 , 26 , 5 , 0 , 0 , 0 , 78 , 4 , 7 , 10 , 5 , 0 , 0 
Ted Hill,Flanker 6,worcester,2019, 10 , 2 , 171 , 81 , 3 , 1 , 19 , 1 , 1 , 0 , 0 , 71 , 10 , 6 , 12 , 2 , 0 , 0 
Tom Dodd,Lock,worcester,2019,,,,,,,,,,,,,,,,,,
Alex Hearle,Wing,worcester,2019, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 14 , 2 , 0 , 0 , 0 , 0 , 0 
Ashley Beck,Centre,worcester,2019, 5 , 1 , 180 , 46 , 20 , 1 , 20 , 3 , 3 , 0 , 0 , 45 , 6 , 4 , 6 , 0 , 0 , 0 
Beck Cutting,,worcester,2019, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 0 , 0 
Billy Searle,Fly half,worcester,2019,,,,,,,,,,,,,,,,,,
Duncan Weir,Fly half,worcester,2019, 75 , 1 , 117 , 32 , 5 , 2 , 125 , 4 , 43 , 11 , 16 , 68 , 13 , 0 , 13 , 3 , 0 , 0 
Eli Walker,Wing,worcester,2019,,,,,,,,,,,,,,,,,,
Fin Smith,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Francois Venter,Centre,worcester,2019, 5 , 1 , 55 , 21 , 7 , 4 , 12 , 2 , 0 , 0 , 0 , 10 , 3 , 1 , 4 , 0 , 0 , 0 
Gareth Simpson,,worcester,2019, 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
