,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Vilimoni Botitu,Inside centre,fiji,2021, 0 , 0 , 3 , 2 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 2 , 0 , 0 
Vinaya Habosi,Left Wing,fiji,2021,,,,,,,,,,,,,,,,,,
Waisea Nayacalevu,Centre,fiji,2021, 10 , 2 , 29 , 10 , 0 , 1 , 4 , 1 , 1 , 0 , 0 , 31 , 11 , 4 , 4 , 1 , 0 , 0 
Zuriel Togiatama,,fiji,2021, 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Beka Gigashvili,Hooker,georgia,2021, 0 , 0 , 7 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 2 , 1 , 0 , 0 , 0 , 0 
Giorgi Tsutskiridze,Blindside flanker,georgia,2021,,,,,,,,,,,,,,,,,,
Guram Gogichashvili,Prop,georgia,2021, 0 , 0 , 11 , 9 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 17 , 1 , 0 , 2 , 2 , 0 , 0 
Lasha Jaiani,Lock 4,georgia,2021,,,,,,,,,,,,,,,,,,
Lasha Lomidze,Flanker 6,georgia,2021,,,,,,,,,,,,,,,,,,
Mikheil Nariashvili,Prop,georgia,2021,,,,,,,,,,,,,,,,,,
Nikoloz Khatiashvili,Prop,georgia,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 2 , 0 , 0 
Nodar Tcheishvili,Lock,georgia,2021, 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 1 , 0 , 0 , 0 
Otar Giorgadze,Flanker 7,georgia,2021,,,,,,,,,,,,,,,,,,
Sandro Mamamtavrishvili,Openside flanker,georgia,2021,,,,,,,,,,,,,,,,,,
Shalva Mamukashvili,Hooker,georgia,2021, 0 , 0 , 8 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 2 , 0 , 3 , 2 , 0 , 0 
Tornike Jalagonia,Number 8,georgia,2021, 0 , 0 , 18 , 7 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 0 , 1 , 0 , 0 , 0 , 0 
Akaki Tabutsadze,Right Wing,georgia,2021, 5 , 1 , 28 , 8 , 0 , 1 , 3 , 1 , 0 , 0 , 0 , 12 , 2 , 1 , 3 , 1 , 0 , 0 
Davit Meskhi,,georgia,2021,,,,,,,,,,,,,,,,,,
Deme Tapladze,Fullback,georgia,2021, 0 , 0 , 1 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 0 , 0 
Gela Aprasidze,Scrum half,georgia,2021, 0 , 0 , 0 , 1 , 0 , 0 , 5 , 0 , 3 , 0 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 0 
Giorgi Babunashvili,Fly Half,georgia,2021, 0 , 0 , -1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 
Giorgi Chkoidze,,georgia,2021, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 12 , 2 , 1 , 2 , 0 , 0 , 0 
Giorgi Javakhia,Fullback,georgia,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 1 , 1 , 0 , 0 
Grigor Kerdikoshvili,Fullback,georgia,2021, 0 , 0 , 13 , 5 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 12 , 3 , 0 , 0 , 2 , 0 , 0 
Lasha Khmaladze,Fly half,georgia,2021, 0 , 0 , 2 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 
Luka Japaridze,,georgia,2021, 0 , 0 , 7 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 1 , 1 , 0 , 2 , 0 , 0 
Luka Nioradze,Fullback,georgia,2021,,,,,,,,,,,,,,,,,,
Merab Sharikadze,Centre 12,georgia,2021, 0 , 0 , 51 , 12 , 2 , 0 , 4 , 0 , 0 , 0 , 0 , 25 , 3 , 2 , 1 , 1 , 0 , 0 
Miriani Modebadze,Wing,georgia,2021,,,,,,,,,,,,,,,,,,
Niko Aptsiauri,Fullback,georgia,2021,,,,,,,,,,,,,,,,,,
Tedo Abzhandadze,Fly half,georgia,2021, 11 , 0 , 2 , 2 , 0 , 0 , 19 , 0 , 9 , 1 , 3 , 10 , 3 , 0 , 1 , 1 , 1 , 0 
Tornike Kakhoidze,Fullback,georgia,2021,,,,,,,,,,,,,,,,,,
Vano Karkadze,,georgia,2021,,,,,,,,,,,,,,,,,,
Vasil Lobzhanidze,Scrum half,georgia,2021, 5 , 1 , 27 , 5 , 0 , 1 , 75 , 1 , 17 , 0 , 0 , 13 , 6 , 0 , 1 , 2 , 0 , 0 
Alex Dombrandt,Blindside Flanker,england,2021, 0 , 0 , 36 , 16 , 0 , 1 , 10 , 3 , 0 , 0 , 0 , 20 , 1 , 1 , 5 , 3 , 0 , 0 
Alfie Barbeary,Blindside Flanker,england,2021,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,england,2021, 0 , 0 , 10 , 7 , 2 , 0 , 1 , 1 , 0 , 0 , 0 , 6 , 2 , 0 , 1 , 3 , 0 , 0 
Billy Vunipola,Number 8,england,2021, 0 , 0 , 105 , 42 , 2 , 0 , 12 , 4 , 0 , 0 , 0 , 41 , 3 , 1 , 3 , 3 , 1 , 0 
Charlie Ewels,Lock,england,2021, 0 , 0 , 36 , 18 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 35 , 5 , 1 , 5 , 7 , 0 , 0 
Courtney Lawes,Flanker 6,england,2021, 0 , 0 , 31 , 19 , 0 , 0 , 14 , 4 , 0 , 0 , 0 , 35 , 3 , 3 , 3 , 3 , 0 , 0 
Ellis Genge,Prop,england,2021, 5 , 1 , 103 , 44 , 2 , 2 , 13 , 5 , 0 , 0 , 0 , 41 , 7 , 0 , 4 , 8 , 0 , 0 
Jack Willis,Number 8,england,2021, 5 , 1 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Jamie Blamire,Hooker,england,2021, 20 , 4 , 26 , 14 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 17 , 1 , 1 , 4 , 0 , 0 , 0 
Jamie George,Hooker,england,2021, 12 , 3 , 23 , 15 , 0 , 1 , 10 , 3 , 0 , 1 , 0 , 36 , 2 , 0 , 4 , 0 , 0 , 0 
Joe Heyes,Tighthead Prop,england,2021, 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 1 , 2 , 0 , 2 , 0 , 0 
Joe Marler,Prop,england,2021, 0 , 0 , 1 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 1 , 0 , 0 , 0 , 0 
Jonny Hill,Lock,england,2021, 5 , 1 , 37 , 17 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 52 , 10 , 5 , 1 , 6 , 0 , 0 
Kyle Sinckler,Tighthead Prop,england,2021, 0 , 0 , 72 , 46 , 0 , 0 , 26 , 1 , 0 , 0 , 0 , 38 , 3 , 1 , 4 , 9 , 0 , 0 
Lewis Ludlam,Openside Flanker,england,2021, 0 , 0 , 14 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 11 , 1 , 4 , 1 , 2 , 0 , 0 
Luke Cowan-Dickie,Hooker,england,2021, 0 , 0 , 41 , 22 , 1 , 1 , 5 , 1 , 0 , 0 , 0 , 19 , 2 , 0 , 2 , 1 , 0 , 0 
Mako Vunipola,Prop,england,2021, 0 , 0 , 38 , 17 , 1 , 0 , 5 , 1 , 0 , 0 , 0 , 25 , 3 , 2 , 2 , 8 , 0 , 0 
Maro Itoje,Lock 4,england,2021, 10 , 2 , 69 , 43 , 3 , 0 , 22 , 2 , 0 , 0 , 0 , 66 , 14 , 9 , 10 , 13 , 0 , 0 
Nic Dolly,Lock,england,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 1 , 1 , 2 , 0 , 0 , 0 
Nick Isiekwe,Lock,england,2021,,,,,,,,,,,,,,,,,,
Oliver Chessum,Blindside flanker,england,2021,,,,,,,,,,,,,,,,,,
Sam Simmonds,Number 8,england,2021, 0 , 0 , 0 , 1 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0 , 0 , 0 
Sam Underhill,Flanker 7,england,2021, 5 , 1 , 38 , 17 , 1 , 0 , 6 , 1 , 0 , 0 , 0 , 40 , 10 , 3 , 2 , 3 , 0 , 0 
Tom Curry,Flanker 7,england,2021, 0 , 0 , 120 , 60 , 6 , 1 , 27 , 1 , 0 , 0 , 0 , 104 , 16 , 5 , 7 , 5 , 0 , 0 
Will Stuart,Tighthead Prop,england,2021, 0 , 0 , 15 , 11 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 21 , 0 , 0 , 1 , 3 , 1 , 0 
Adam Radwan,Left Wing,england,2021, 20 , 4 , 134 , 16 , 9 , 2 , 9 , 1 , 3 , 0 , 0 , 5 , 1 , 0 , 0 , 1 , 0 , 0 
Ben Youngs,Scrum half,england,2021, 20 , 4 , 52 , 15 , 1 , 3 , 329 , 3 , 64 , 0 , 0 , 16 , 9 , 1 , 5 , 0 , 0 , 0 
Danny Care,Scrum half,england,2021,,,,,,,,,,,,,,,,,,
Elliot Daly,Centre,england,2021, 7 , 1 , 125 , 36 , 16 , 3 , 26 , 4 , 15 , 1 , 0 , 7 , 5 , 0 , 5 , 3 , 0 , 0 
Freddie Steward,Wing,england,2021, 12 , 2 , 114 , 45 , 7 , 1 , 28 , 6 , 12 , 1 , 0 , 6 , 5 , 0 , 8 , 0 , 0 , 0 
George Ford,Fly half,england,2021, 0 , 0 , 24 , 10 , 2 , 0 , 81 , 1 , 30 , 0 , 0 , 18 , 4 , 1 , 4 , 0 , 0 , 0 
George Furbank,Fullback,england,2021, 0 , 0 , 37 , 5 , 2 , 1 , 18 , 3 , 3 , 0 , 0 , 9 , 2 , 0 , 3 , 0 , 0 , 0 
Guy Porter,,england,2021,,,,,,,,,,,,,,,,,,
Harry Randall,Scrum half,england,2021, 5 , 1 , 8 , 5 , 1 , 1 , 89 , 2 , 18 , 0 , 0 , 10 , 1 , 0 , 1 , 1 , 0 , 0 
Henry Arundell,Fullback,england,2021,,,,,,,,,,,,,,,,,,
Henry Slade,Centre,england,2021, 2 , 0 , 135 , 53 , 5 , 3 , 59 , 8 , 14 , 1 , 0 , 44 , 13 , 1 , 9 , 2 , 0 , 0 
Jack Nowell,Wing,england,2021,,,,,,,,,,,,,,,,,,
Jack Van Poortvliet,,england,2021,,,,,,,,,,,,,,,,,,
Joe Cokanasiga,Wing,england,2021, 20 , 4 , 73 , 17 , 2 , 1 , 5 , 3 , 0 , 0 , 0 , 10 , 3 , 2 , 3 , 1 , 0 , 0 
Joe Marchant,Centre,england,2021, 0 , 0 , 29 , 8 , 4 , 1 , 3 , 1 , 0 , 0 , 0 , 10 , 0 , 0 , 1 , 1 , 0 , 0 
Joel Conlon,Left Wing,england,2021,,,,,,,,,,,,,,,,,,
Luke Northmore,Centre 13,england,2021,,,,,,,,,,,,,,,,,,
Manu Tuilagi,Centre 13,england,2021, 5 , 1 , 79 , 13 , 0 , 3 , 2 , 1 , 0 , 0 , 0 , 11 , 2 , 2 , 3 , 0 , 0 , 0 
Marcus Smith,Fly half,england,2021, 59 , 3 , 50 , 17 , 5 , 3 , 98 , 5 , 19 , 20 , 3 , 28 , 2 , 0 , 5 , 3 , 0 , 0 
Mark Atkinson,Centre 12,england,2021, 0 , 0 , 10 , 5 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Max Malins,Fly half,england,2021, 0 , 0 , 105 , 12 , 1 , 1 , 9 , 4 , 4 , 0 , 0 , 5 , 0 , 0 , 2 , 2 , 0 , 0 
Ollie Hassell-Collins,Wing,england,2021,,,,,,,,,,,,,,,,,,
Orlando Bailey,Fly Half,england,2021,,,,,,,,,,,,,,,,,,
Owen Farrell,Fly Half,england,2021, 67 , 0 , 68 , 26 , 0 , 0 , 67 , 3 , 19 , 8 , 17 , 39 , 8 , 1 , 4 , 3 , 0 , 0 
Rafi Quirke,Scrum Half,england,2021, 5 , 1 , 25 , 1 , 0 , 0 , 11 , 0 , 4 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Tommy Freeman,Fullback,england,2021,,,,,,,,,,,,,,,,,,
Will Joseph,Fullback,england,2021,,,,,,,,,,,,,,,,,,
Asaeli Ai Valu,Prop,japan,2021, 0 , 0 , 21 , 17 , 2 , 0 , 10 , 1 , 0 , 0 , 0 , 14 , 2 , 0 , 3 , 3 , 0 , 0 
Atsushi Sakate,Hooker,japan,2021, 0 , 0 , 28 , 23 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 49 , 6 , 1 , 10 , 2 , 1 , 0 
Ben Gunter,Flanker 6,japan,2021, 0 , 0 , 3 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 13 , 0 , 1 , 0 , 3 , 0 , 0 
Craig Millar,Prop,japan,2021, 0 , 0 , 35 , 22 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 17 , 1 , 0 , 3 , 3 , 0 , 0 
Jack Cornelsen,Lock 4,japan,2021, 0 , 0 , 30 , 15 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 28 , 0 , 0 , 1 , 4 , 0 , 0 
Jiwon Koo,Prop,japan,2021, 0 , 0 , 8 , 6 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 28 , 1 , 1 , 0 , 6 , 0 , 0 
Kazuki Himeno,Flanker 7,japan,2021, 5 , 1 , 56 , 31 , 1 , 0 , 9 , 4 , 0 , 0 , 0 , 46 , 4 , 5 , 3 , 2 , 0 , 0 
Keita Inagaki,Prop,japan,2021, 0 , 0 , 16 , 16 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 42 , 3 , 1 , 5 , 3 , 0 , 0 
Michael Leitch,Number 8,japan,2021, 5 , 1 , 14 , 11 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 31 , 1 , 2 , 1 , 4 , 0 , 0 
Sanaila Waqa,Lock 5,japan,2021,,,,,,,,,,,,,,,,,,
Shinnosuke Kakinaga,Tighthead Prop,japan,2021, 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 1 , 1 , 0 , 0 , 0 
Shota Horie,Hooker,japan,2021,,,,,,,,,,,,,,,,,,
Takeshi Hino,Hooker,japan,2021,,,,,,,,,,,,,,,,,,
Wimpie van der Walt,Lock,japan,2021, 0 , 0 , 22 , 11 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 14 , 1 , 0 , 0 , 1 , 0 , 0 
Daiki Nakajima,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Dylan Riley,Fullback,japan,2021, 0 , 0 , 16 , 7 , 3 , 1 , 3 , 1 , 1 , 0 , 0 , 9 , 2 , 1 , 6 , 1 , 0 , 0 
Faulua Makisi,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Gerhard van den Heever,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Kaito Shigeno,Scrum half,japan,2021, 0 , 0 , 6 , 1 , 0 , 0 , 70 , 0 , 1 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 
Kanji Shimokawa,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Kotaro Matsushima,Fullback,japan,2021, 0 , 0 , 172 , 41 , 7 , 3 , 12 , 5 , 2 , 0 , 0 , 18 , 6 , 2 , 6 , 3 , 0 , 0 
Lee Seung-Shin,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Lua Makisi ,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Naoto Saito,,japan,2021, 5 , 1 , 2 , 2 , 0 , 0 , 168 , 0 , 7 , 0 , 0 , 7 , 2 , 0 , 2 , 2 , 0 , 0 
Ryohei Yamanaka,Fly half,japan,2021, 0 , 0 , 35 , 13 , 3 , 0 , 18 , 0 , 4 , 0 , 0 , 4 , 2 , 0 , 4 , 2 , 0 , 0 
Ryoto Nakamura,Centre,japan,2021, 5 , 1 , 88 , 27 , 1 , 1 , 60 , 6 , 7 , 0 , 0 , 39 , 5 , 3 , 5 , 2 , 0 , 0 
Ryuga Hashimoto,,japan,2021,,,,,,,,,,,,,,,,,,
Shane Gates,Centre,japan,2021, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Shogo Nakano,,japan,2021, 0 , 0 , 40 , 6 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 2 , 1 , 1 , 1 , 0 , 0 , 0 
Shuhei Takeuchi,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Siosaia Fifita,,japan,2021, 10 , 2 , 130 , 38 , 4 , 0 , 7 , 1 , 3 , 0 , 0 , 32 , 10 , 2 , 7 , 2 , 0 , 0 
Taichi Takahashi,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Takayasu Tsuji,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Takuya Yamasawa,Fly half,japan,2021,,,,,,,,,,,,,,,,,,
Tevita Tatafu,Fullback,japan,2021, 0 , 0 , 11 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 
Warner Dearns,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Yu Tamura,Fly half,japan,2021, 21 , 0 , 27 , 12 , 0 , 0 , 76 , 2 , 25 , 6 , 3 , 22 , 4 , 1 , 5 , 1 , 0 , 0 
Yukio Morikawa,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Yusuke Kizu,Fullback,japan,2021,,,,,,,,,,,,,,,,,,
Yutaka Nagare,Scrum half,japan,2021, 0 , 0 , 0 , 2 , 0 , 0 , 144 , 1 , 8 , 0 , 0 , 6 , 6 , 0 , 3 , 0 , 0 , 0 
Agustin Creevy, Hooker,argentina,2021,,,,,,,,,,,,,,,,,,
Eduardo Bello,Prop,argentina,2021, 0 , 0 , 7 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 1 , 0 , 0 
Facundo Isa,Flanker 6,argentina,2021, 0 , 0 , 146 , 50 , 6 , 3 , 19 , 3 , 1 , 0 , 0 , 57 , 10 , 2 , 8 , 9 , 0 , 0 
Francisco Gomez Kodela,Prop,argentina,2021, 0 , 0 , 42 , 24 , 0 , 0 , 11 , 1 , 0 , 0 , 0 , 41 , 5 , 0 , 2 , 4 , 0 , 0 
Guido Petti Pagadizaval,Lock,argentina,2021, 0 , 0 , 56 , 32 , 1 , 0 , 17 , 5 , 0 , 0 , 0 , 68 , 15 , 7 , 8 , 4 , 0 , 0 
Julian Montoya,Hooker,argentina,2021, 5 , 1 , 120 , 47 , 1 , 1 , 18 , 2 , 0 , 0 , 0 , 108 , 5 , 12 , 19 , 4 , 0 , 0 
Marcos Kremer,Flanker 6,argentina,2021, 5 , 1 , 117 , 72 , 2 , 0 , 12 , 0 , 0 , 0 , 0 , 112 , 25 , 3 , 8 , 8 , 2 , 0 
Matias Alemanno,Lock,argentina,2021, 0 , 0 , 22 , 19 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 44 , 2 , 3 , 2 , 1 , 0 , 0 
Mayco Vivas,Prop,argentina,2021,,,,,,,,,,,,,,,,,,
Nahuel Tetaz Chaparro,Prop,argentina,2021, 0 , 0 , 36 , 26 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 21 , 1 , 0 , 4 , 8 , 1 , 0 
Pablo Matera,Blindside Flanker,argentina,2021, 15 , 3 , 177 , 78 , 8 , 1 , 29 , 5 , 4 , 0 , 0 , 103 , 14 , 7 , 6 , 8 , 2 , 0 
Rodrigo Bruni,Number 8,argentina,2021, 5 , 1 , 130 , 42 , 5 , 2 , 19 , 3 , 0 , 0 , 0 , 56 , 7 , 6 , 5 , 8 , 1 , 0 
Santiago Socino,Hooker,argentina,2021, 0 , 0 , 4 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 1 , 1 , 1 , 0 , 0 , 0 
Tomas Lavanini,Lock,argentina,2021, 0 , 0 , 103 , 57 , 1 , 0 , 16 , 1 , 0 , 0 , 0 , 90 , 10 , 4 , 8 , 13 , 2 , 1 
Alexander Todua,Wing,argentina,2021, 10 , 2 , 11 , 12 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 27 , 3 , 0 , 2 , 5 , 0 , 0 
Bautista Delguy,Wing,argentina,2021, 0 , 0 , 48 , 28 , 3 , 0 , 4 , 2 , 4 , 0 , 0 , 13 , 7 , 3 , 3 , 0 , 0 , 0 
Benjamin Urdapilleta,Fly half,argentina,2021,,,,,,,,,,,,,,,,,,
Domingo Miotti,Fly half,argentina,2021, 5 , 0 , 4 , 2 , 0 , 0 , 27 , 0 , 7 , 1 , 1 , 11 , 3 , 0 , 3 , 4 , 0 , 0 
Emiliano Boffelli,Wing,argentina,2021, 34 , 1 , 67 , 26 , 1 , 2 , 26 , 5 , 20 , 7 , 5 , 24 , 2 , 0 , 3 , 1 , 0 , 0 
Felipe Ezcurra,Centre,argentina,2021, 0 , 0 , 3 , 1 , 0 , 0 , 77 , 0 , 6 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Gonzalo Bertranou,Scrum half,argentina,2021, 0 , 0 , 48 , 20 , 3 , 0 , 339 , 3 , 24 , 0 , 0 , 60 , 16 , 4 , 6 , 5 , 1 , 0 
Ignacio Ruiz,,argentina,2021,,,,,,,,,,,,,,,,,,
Jeronimo De La Fuente,Centre,argentina,2021, 5 , 1 , 90 , 42 , 2 , 1 , 37 , 3 , 5 , 0 , 0 , 61 , 9 , 3 , 8 , 3 , 0 , 0 
Joel Sclavi,,argentina,2021,,,,,,,,,,,,,,,,,,
Juan Cruz Mallia,Centre,argentina,2021, 2 , 0 , 51 , 27 , 4 , 0 , 33 , 2 , 21 , 1 , 0 , 15 , 4 , 1 , 3 , 3 , 0 , 1 
Juan Imhoff,Wing,argentina,2021, 0 , 0 , -6 , 3 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 2 , 0 , 0 , 0 
Juan Martin Gonzalez,,argentina,2021, 10 , 2 , 83 , 22 , 5 , 2 , 4 , 0 , 0 , 0 , 0 , 46 , 3 , 0 , 3 , 0 , 0 , 0 
Lautaro Bazan Velez,Scrum half,argentina,2021,,,,,,,,,,,,,,,,,,
Lucio Cinti,,argentina,2021, 0 , 0 , 62 , 22 , 3 , 0 , 15 , 3 , 1 , 0 , 0 , 32 , 10 , 1 , 6 , 2 , 0 , 0 
Matias Moroni,Centre,argentina,2021, 10 , 2 , 102 , 34 , 2 , 1 , 15 , 4 , 11 , 0 , 0 , 58 , 11 , 3 , 8 , 1 , 0 , 0 
Matias Orlando,Centre,argentina,2021,,,,,,,,,,,,,,,,,,
Nicolas Sanchez,Fly half,argentina,2021, 47 , 0 , 71 , 29 , 7 , 2 , 106 , 8 , 57 , 7 , 11 , 28 , 2 , 1 , 8 , 1 , 0 , 0 
Pedro Rubiolo,Fullback,argentina,2021,,,,,,,,,,,,,,,,,,
Santiago Carreras,Centre,argentina,2021, 3 , 0 , 201 , 60 , 17 , 2 , 85 , 8 , 79 , 0 , 1 , 28 , 16 , 1 , 14 , 5 , 0 , 0 
Santiago Cordero,Wing,argentina,2021, 10 , 2 , 82 , 24 , 11 , 4 , 10 , 2 , 6 , 0 , 0 , 15 , 5 , 1 , 9 , 2 , 0 , 0 
Santiago Grondona,,argentina,2021, 0 , 0 , 23 , 13 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 14 , 1 , 1 , 2 , 2 , 0 , 0 
Tomas Albornoz,,argentina,2021,,,,,,,,,,,,,,,,,,
Tomas Cubelli,Scrum half,argentina,2021, 10 , 2 , 26 , 18 , 0 , 0 , 334 , 4 , 30 , 0 , 0 , 44 , 11 , 3 , 5 , 3 , 0 , 0 
Abraham Papali'i,Number 8,samoa,2021,,,,,,,,,,,,,,,,,,
Aki Seiuli,Prop,samoa,2021,,,,,,,,,,,,,,,,,,
Alamanda Motuga,Openside Flanker,samoa,2021, 0 , 0 , 14 , 6 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 12 , 0 , 1 , 0 , 2 , 0 , 0 
Ally Hogg,Number 8,samoa,2021,,,,,,,,,,,,,,,,,,
Ben Nee Nee,Lock,samoa,2021, 0 , 0 , 8 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 0 , 2 , 1 , 2 , 0 , 0 
Filo Paulo,Lock,samoa,2021,,,,,,,,,,,,,,,,,,
Henry Stowers,Number 8,samoa,2021, 0 , 0 , 25 , 11 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 12 , 1 , 1 , 1 , 1 , 0 , 0 
JP Sauni,Blindside Flanker,samoa,2021, 0 , 0 , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Jack Lam,Openside Flanker,samoa,2021, 0 , 0 , 2 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 1 , 1 , 0 , 0 , 0 , 0 
Joe Tekori,Lock,samoa,2021,,,,,,,,,,,,,,,,,,
John Ulugia,Hooker,samoa,2021,,,,,,,,,,,,,,,,,,
Jonah Aoina,Prop,samoa,2021, 0 , 0 , 6 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 2 , 0 , 0 , 0 
Kalolo Tuiloma,Prop,samoa,2021, 5 , 1 , 5 , 2 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Masalosalo Tutaia,Lock,samoa,2021,,,,,,,,,,,,,,,,,,
Michael Alaalatoa,Prop,samoa,2021, 0 , 0 , 12 , 7 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 14 , 3 , 1 , 1 , 2 , 0 , 0 
Michael Paterson,Lock,samoa,2021,,,,,,,,,,,,,,,,,,
Mikaele Tapili,Blindside flanker,samoa,2021,,,,,,,,,,,,,,,,,,
Naama Leleimalefaga,Prop,samoa,2021,,,,,,,,,,,,,,,,,,
Olajuwon Noa,Openside Flanker,samoa,2021, 0 , 0 , 9 , 3 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 10 , 0 , 1 , 2 , 1 , 0 , 0 
Paul Alo-Emile,Prop,samoa,2021,,,,,,,,,,,,,,,,,,
Ray Niuia,Hooker,samoa,2021, 0 , 0 , 11 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 1 , 1 , 3 , 0 , 0 , 0 
Sakaria Taulafo,Prop,samoa,2021,,,,,,,,,,,,,,,,,,
Sam Slade,Lock 5,samoa,2021, 0 , 0 , 9 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 0 , 2 , 0 , 0 
