,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Tamaiti Williams,Tighthead Prop,maori-all-blacks,2022, 0 , 0 , 5 , 1 , 1 , 0 , 1 , 1 , 0 , 0 , 0 , 3 , 1 , 0 , 1 , 0 , 0 , 0 
Alex Nankivell,Centre,maori-all-blacks,2022, 0 , 0 , 8 , 4 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 6 , 0 , 1 , 3 , 0 , 0 , 0 
Bailyn Sullivan,Centre,maori-all-blacks,2022, 0 , 0 , 16 , 4 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 7 , 1 , 0 , 2 , 0 , 0 , 0 
Billy Proctor,Centre,maori-all-blacks,2022, 0 , 0 , 23 , 10 , 0 , 0 , 4 , 0 , 1 , 0 , 0 , 6 , 0 , 0 , 1 , 1 , 0 , 0 
Brad Weber,Scrum half,maori-all-blacks,2022, 10 , 2 , 4 , 6 , 0 , 1 , 76 , 1 , 1 , 0 , 0 , 3 , 1 , 0 , 2 , 0 , 0 , 0 
Connor Garden-Bachop,Fullback,maori-all-blacks,2022, 0 , 0 , 32 , 9 , 2 , 0 , 4 , 0 , 2 , 0 , 0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 
Josh Ioane,Fly half,maori-all-blacks,2022, 14 , 0 , 52 , 9 , 3 , 2 , 32 , 2 , 9 , 4 , 2 , 5 , 2 , 0 , 3 , 1 , 0 , 0 
Josh Moorby,Fullback,maori-all-blacks,2022, 0 , 0 , 5 , 4 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Rameka Poihipi,Centre,maori-all-blacks,2022, 0 , 0 , 33 , 11 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 
Ruben Love,,maori-all-blacks,2022, 5 , 1 , 5 , 3 , 0 , 0 , 8 , 0 , 4 , 0 , 0 , 1 , 0 , 0 , 1 , 1 , 0 , 0 
Shaun Stevenson,Fullback,maori-all-blacks,2022, 10 , 2 , 91 , 12 , 2 , 3 , 2 , 0 , 5 , 0 , 0 , 3 , 0 , 0 , 1 , 0 , 1 , 0 
TJ Perenara,Scrum half,maori-all-blacks,2022, 0 , 0 , 5 , 3 , 0 , 0 , 88 , 1 , 4 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 
Tyrone Thompson,,maori-all-blacks,2022, 0 , 0 , 14 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Zarn Sullivan,Fullback,maori-all-blacks,2022, 5 , 1 , 13 , 6 , 0 , 0 , 12 , 2 , 11 , 0 , 0 , 4 , 1 , 0 , 2 , 0 , 0 , 0 
Andrew Darlington,Tighthead Prop,netherlands,2022,,,,,,,,,,,,,,,,,,
Christopher Van Leeuwen,Blindside Flanker,netherlands,2022,,,,,,,,,,,,,,,,,,
Dave Koelman,Number 8,netherlands,2022,,,,,,,,,,,,,,,,,,
Dennis Van Dijken,Lock 4,netherlands,2022,,,,,,,,,,,,,,,,,,
Dirk Danen,Blindside flanker,netherlands,2022,,,,,,,,,,,,,,,,,,
Hugo Langelaan,Loosehead Prop,netherlands,2022,,,,,,,,,,,,,,,,,,
Liam Stone,Openside flanker,netherlands,2022,,,,,,,,,,,,,,,,,,
Lodi Buijs,Tighthead Prop,netherlands,2022,,,,,,,,,,,,,,,,,,
Louis Bruinsma,Lock 5,netherlands,2022,,,,,,,,,,,,,,,,,,
Mark Darlington, Hooker,netherlands,2022,,,,,,,,,,,,,,,,,,
Mike Mbaud, Hooker,netherlands,2022,,,,,,,,,,,,,,,,,,
Robin Moenen,Loosehead Prop,netherlands,2022,,,,,,,,,,,,,,,,,,
Ross Bennie-Coulson, Hooker,netherlands,2022,,,,,,,,,,,,,,,,,,
Wolf Van Dijk,Openside Flanker,netherlands,2022,,,,,,,,,,,,,,,,,,
 Christopher Raymond,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Bart Wierenga,Centre 13,netherlands,2022,,,,,,,,,,,,,,,,,,
Caleb Korteweg,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Daan Van Der Avoird,Left Wing,netherlands,2022,,,,,,,,,,,,,,,,,,
David Weersma,Centre 12,netherlands,2022,,,,,,,,,,,,,,,,,,
Hugo Scholler,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Jade Plane,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Jim Boelrijk,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Jordy Hop,Left Wing,netherlands,2022,,,,,,,,,,,,,,,,,,
Jules Godefroy,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Mark Coebergh,Scrum half,netherlands,2022,,,,,,,,,,,,,,,,,,
Mees Van Oord,Fly Half,netherlands,2022,,,,,,,,,,,,,,,,,,
Oliva Sialau,Inside centre,netherlands,2022,,,,,,,,,,,,,,,,,,
Spike Salman,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Storm Carroll,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
Te Campbell,Fullback,netherlands,2022,,,,,,,,,,,,,,,,,,
 Viktor Arkhip,Number 8,russia,2022,,,,,,,,,,,,,,,,,,
Artemy Gallo,Blindside flanker,russia,2022,,,,,,,,,,,,,,,,,,
Azamat Bitiev,Prop,russia,2022,,,,,,,,,,,,,,,,,,
Evgeny Mishechkin,Prop,russia,2022,,,,,,,,,,,,,,,,,,
German Silenko,Lock 4,russia,2022,,,,,,,,,,,,,,,,,,
Kirill Gotovtsev,Prop,russia,2022,,,,,,,,,,,,,,,,,,
Maksim Gargalyk,Lock 5,russia,2022,,,,,,,,,,,,,,,,,,
Nikita Vavilin,Number 8,russia,2022,,,,,,,,,,,,,,,,,,
Nikolai Kazalikashvili,Loose head prop,russia,2022,,,,,,,,,,,,,,,,,,
Victor Gresev,Number 8,russia,2022,,,,,,,,,,,,,,,,,,
Vitaly Zhivatov,Flanker 6,russia,2022,,,,,,,,,,,,,,,,,,
Vladimir Podrezov,Prop,russia,2022,,,,,,,,,,,,,,,,,,
Alexei Scherban,Scrum half,russia,2022,,,,,,,,,,,,,,,,,,
Andrei Karzanov,Left Wing,russia,2022,,,,,,,,,,,,,,,,,,
Anton Makarenko,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Daniil Semenov,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Danil Potikhanov,Wing,russia,2022,,,,,,,,,,,,,,,,,,
Dmitrii Gerasimov,,russia,2022,,,,,,,,,,,,,,,,,,
Dmitry Parkhomenko,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Dmitry Sukhin,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Efim Riabischuk,,russia,2022,,,,,,,,,,,,,,,,,,
German Davydov,Wing,russia,2022,,,,,,,,,,,,,,,,,,
JorisSegonds,,russia,2022,,,,,,,,,,,,,,,,,,
Nikoloz Narmania,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Ramil Gaisin,Fly half,russia,2022,,,,,,,,,,,,,,,,,,
Shamil Magomedov,,russia,2022,,,,,,,,,,,,,,,,,,
Vasily Artemyev,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Viktor Kononov,Wing,russia,2022,,,,,,,,,,,,,,,,,,
Vladimir Geraskin,Fullback,russia,2022,,,,,,,,,,,,,,,,,,
Carl Rimmer,Prop,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Coenie Oosthuizen,Tighthead Prop,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Franco Mostert,Lock,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Jean-Luc du Preez,Number 8,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Marco van Staden,Blindside Flanker,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Nicolaas Janse van Rensburg,Lock 4,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Wilco Louw,Prop,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Morne Steyn,Fly Half,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Peni Tagive,Wing,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Rosko Speckman,Left Wing,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Sanele Nohamba,,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Sibusiso Nkosi,Wing,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Wandisile Simelane,Centre 13,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Yaw Penxe,Left Wing,south-africa-a,2022,,,,,,,,,,,,,,,,,,
Afa Tauli,Number 8,spain,2022,,,,,,,,,,,,,,,,,,
Anibal Bonan,Lock 4,spain,2022,,,,,,,,,,,,,,,,,,
Asier Usarraga,Blindside flanker,spain,2022,,,,,,,,,,,,,,,,,,
Fabien Perrin, Hooker,spain,2022,,,,,,,,,,,,,,,,,,
Fernando Lopez,Loosehead Prop,spain,2022,,,,,,,,,,,,,,,,,,
Fred Quercy,Number 8,spain,2022,,,,,,,,,,,,,,,,,,
Gautier Gibouin,Blindside Flanker,spain,2022,,,,,,,,,,,,,,,,,,
Jon Zabala Arrieta,Prop,spain,2022,,,,,,,,,,,,,,,,,,
Manuel Mora,Lock 5,spain,2022,,,,,,,,,,,,,,,,,,
Marco Pinto Ferrer, Hooker,spain,2022,,,,,,,,,,,,,,,,,,
Michael Walker-Fitton,Blindside flanker,spain,2022,,,,,,,,,,,,,,,,,,
Thierry Futeu, Hooker,spain,2022,,,,,,,,,,,,,,,,,,
Victor Sanchez,Lock 4,spain,2022,,,,,,,,,,,,,,,,,,
 Gavin Van Den Berg,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Alvar Gimeno,Centre 12,spain,2022,,,,,,,,,,,,,,,,,,
Bautista Guemes,Fly Half,spain,2022,,,,,,,,,,,,,,,,,,
Charly Malie,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Facundo Nahuel Dominguez,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Gauthier Minguillon,Left wing,spain,2022,,,,,,,,,,,,,,,,,,
Guillaume Rouet,Scrum half,spain,2022,,,,,,,,,,,,,,,,,,
Inaki Mateu,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Joel Merkler,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Jordi Jorba,Left Wing,spain,2022,,,,,,,,,,,,,,,,,,
Julien Goia,Left wing,spain,2022,,,,,,,,,,,,,,,,,,
Lucas Guillaume,Right Wing,spain,2022,,,,,,,,,,,,,,,,,,
Manuel Ordas,,spain,2022,,,,,,,,,,,,,,,,,,
Mathieu Belie,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Matthew Foulds,Right Wing,spain,2022,,,,,,,,,,,,,,,,,,
Micheal Hogg,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Santiago Ovejero,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Tomas Munilla,Fullback,spain,2022,,,,,,,,,,,,,,,,,,
Andrew Guerra,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Antonin Berruyer,Flanker 6,usa,2022,,,,,,,,,,,,,,,,,,
Ben Bonasso,Blindside flanker,usa,2022,,,,,,,,,,,,,,,,,,
Ben Nutley,Number 8,usa,2022,,,,,,,,,,,,,,,,,,
Cameron Dolan,Number 8,usa,2022,,,,,,,,,,,,,,,,,,
Chad Gough, Hooker,usa,2022,,,,,,,,,,,,,,,,,,
David Ainu'u,Prop,usa,2022,,,,,,,,,,,,,,,,,,
Dino Waldren,Prop,usa,2022,,,,,,,,,,,,,,,,,,
Dylan Fawsitt,Hooker,usa,2022,,,,,,,,,,,,,,,,,,
Greg Peterson,Lock,usa,2022,,,,,,,,,,,,,,,,,,
Hanco Germishuys,Flanker 7,usa,2022,,,,,,,,,,,,,,,,,,
Jamason Fa'anana Shultz,Lock,usa,2022,,,,,,,,,,,,,,,,,,
Joe Taufete'e,Hooker,usa,2022,,,,,,,,,,,,,,,,,,
Matt Harmon,Loosehead Prop,usa,2022,,,,,,,,,,,,,,,,,,
Mike Sosene Feagai,Hooker,usa,2022,,,,,,,,,,,,,,,,,,
Nate Brakeley,Lock,usa,2022,,,,,,,,,,,,,,,,,,
Nick Civetta,Lock,usa,2022,,,,,,,,,,,,,,,,,,
Paul Mullen,Prop,usa,2022,,,,,,,,,,,,,,,,,,
Psalm Wooching,Flanker 6,usa,2022,,,,,,,,,,,,,,,,,,
Riekert Hattingh,Openside flanker,usa,2022,,,,,,,,,,,,,,,,,,
Rob Hawkins,Hooker,usa,2022,,,,,,,,,,,,,,,,,,
Bryce Campbell,Centre,usa,2022,,,,,,,,,,,,,,,,,,
Calvin Whiting,Centre 12,usa,2022,,,,,,,,,,,,,,,,,,
Christian Dyer,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Faka'osi Pifeleti,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Kapeli Pifeleti,,usa,2022,,,,,,,,,,,,,,,,,,
Marcel Brache,Wing,usa,2022,,,,,,,,,,,,,,,,,,
Michael Baska,Scrum Half,usa,2022,,,,,,,,,,,,,,,,,,
Michael Dowsett,Scrum half,usa,2022,,,,,,,,,,,,,,,,,,
Mika Kruse,Right Wing,usa,2022,,,,,,,,,,,,,,,,,,
Mike Dabulas,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Mike Te'o,Wing,usa,2022,,,,,,,,,,,,,,,,,,
Nate Augspurger,Scrum half,usa,2022,,,,,,,,,,,,,,,,,,
Ross Adair,Wing,usa,2022,,,,,,,,,,,,,,,,,,
Ruben De Haas,Scrum half,usa,2022,,,,,,,,,,,,,,,,,,
Ryan James,Left Wing,usa,2022,,,,,,,,,,,,,,,,,,
Ryan Matyas,Wing,usa,2022,,,,,,,,,,,,,,,,,,
Siaosi Mahoni,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Tavita Lopeti,Outside centre,usa,2022,,,,,,,,,,,,,,,,,,
Tesimoni Tongauiha,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Will Hooley,Fullback,usa,2022,,,,,,,,,,,,,,,,,,
Will Magie,Fly half,usa,2022,,,,,,,,,,,,,,,,,,
