,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Will Hurd,Fullback,leicester,2022,,,,,,,,,,,,,,,,,,
Brian Deeny,Lock 4,leinster,2022, 0 , 0 , 3 , 9 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 19 , 2 , 1 , 1 , 1 , 0 , 0 
Ed Byrne,Loosehead Prop,leinster,2022, 5 , 1 , 67 , 39 , 1 , 0 , 8 , 0 , 0 , 0 , 0 , 45 , 7 , 0 , 3 , 8 , 0 , 0 
Jason Jenkins,Lock,leinster,2022, 0 , 0 , 20 , 11 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 11 , 1 , 0 , 2 , 1 , 0 , 0 
Max Deegan,Number 8,leinster,2022, 20 , 4 , 148 , 63 , 3 , 0 , 17 , 3 , 3 , 0 , 0 , 59 , 2 , 3 , 8 , 8 , 1 , 0 
Rhys Ruddock,Blindside Flanker,leinster,2022, 0 , 0 , 141 , 72 , 2 , 3 , 19 , 3 , 0 , 0 , 0 , 58 , 10 , 3 , 4 , 1 , 0 , 0 
Ross Molony,Lock 4,leinster,2022, 5 , 1 , 89 , 47 , 1 , 1 , 20 , 0 , 3 , 0 , 0 , 79 , 8 , 4 , 6 , 6 , 0 , 0 
Scott Penny,Flanker 7,leinster,2022, 25 , 5 , 152 , 95 , 3 , 1 , 35 , 9 , 3 , 0 , 0 , 113 , 12 , 4 , 13 , 12 , 0 , 0 
Vakh Abdaladze,Prop,leinster,2022, 5 , 1 , 6 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 1 , 0 , 0 
Ben Brownlee,Fullback,leinster,2022,,,,,,,,,,,,,,,,,,
Charlie Ngatai,Centre 12,lyon,2022,,,,,,,,,,,,,,,,,,
Charlie Tector ,Fullback,leinster,2022,,,,,,,,,,,,,,,,,,
Chris Cosgrave,Fullback,leinster,2022, 0 , 0 , 19 , 6 , 0 , 0 , 6 , 0 , 2 , 0 , 0 , 3 , 2 , 0 , 3 , 0 , 0 , 0 
Dave Kearney,Wing,leinster,2022, 5 , 1 , 54 , 26 , 3 , 1 , 6 , 2 , 2 , 0 , 0 , 11 , 6 , 0 , 6 , 0 , 0 , 0 
John Mckee,Fullback,leinster,2022, 0 , 0 , 12 , 8 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 7 , 3 , 1 , 3 , 1 , 1 , 0 
Liam Turner,Outside centre,leinster,2022,,,,,,,,,,,,,,,,,,
Luke McGrath,Scrum half,leinster,2022, 10 , 2 , 48 , 22 , 2 , 1 , 438 , 4 , 31 , 0 , 0 , 22 , 4 , 1 , 6 , 2 , 0 , 0 
Martin Moloney,Fullback,leinster,2022, 0 , 0 , 38 , 15 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 12 , 1 , 1 , 0 , 2 , 0 , 0 
Michael Milne,,leinster,2022, 0 , 0 , 5 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Nick McCarthy,Scrum half,leinster,2022, 5 , 1 , 32 , 16 , 0 , 0 , 143 , 3 , 14 , 0 , 0 , 12 , 3 , 2 , 4 , 0 , 0 , 0 
Ross Byrne,Fly half,leinster,2022, 82 , 2 , 60 , 32 , 2 , 1 , 200 , 3 , 59 , 30 , 4 , 51 , 8 , 2 , 7 , 4 , 0 , 0 
Tadgh McElroy,,leinster,2022,,,,,,,,,,,,,,,,,,
Tom Clarkson,,leinster,2022, 0 , 0 , 10 , 14 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 22 , 2 , 1 , 3 , 7 , 0 , 0 
Adam Coleman,Lock,london-irish,2022, 5 , 1 , 53 , 25 , 1 , 0 , 10 , 4 , 0 , 0 , 0 , 48 , 8 , 7 , 4 , 5 , 1 , 1 
Agustin Creevy, Hooker,london-irish,2022, 25 , 5 , 46 , 25 , 0 , 0 , 16 , 3 , 0 , 0 , 0 , 24 , 4 , 3 , 6 , 7 , 1 , 0 
Albert Tuisue,Lock,london-irish,2022, 5 , 1 , 44 , 24 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 23 , 3 , 0 , 3 , 1 , 0 , 0 
Allan Dell,Prop,london-irish,2022,,,,,,,,,,,,,,,,,,
Ben Donnell,Lock,london-irish,2022,,,,,,,,,,,,,,,,,,
Ciaran Parker,Prop,london-irish,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Facundo Gigena,Prop,london-irish,2022, 0 , 0 , 15 , 8 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 13 , 5 , 0 , 1 , 0 , 0 , 1 
George Nott,Lock,london-irish,2022, 0 , 0 , 17 , 11 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 9 , 3 , 1 , 1 , 1 , 0 , 0 
Isaac Curtis-Harris,Lock,london-irish,2022,,,,,,,,,,,,,,,,,,
Jack Cooke,Flanker 7,london-irish,2022, 0 , 0 , -3 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Johan Aliouat,Lock,london-irish,2022,,,,,,,,,,,,,,,,,,
Jonatas Paulo,Prop,london-irish,2022,,,,,,,,,,,,,,,,,,
Marcel Van der Merwe,Tighthead Prop,london-irish,2022, 0 , 0 , 30 , 15 , 0 , 0 , 9 , 2 , 1 , 0 , 0 , 15 , 3 , 0 , 0 , 0 , 0 , 0 
Matt Rogerson,Flanker 6,london-irish,2022, 0 , 0 , 37 , 24 , 1 , 0 , 6 , 2 , 0 , 0 , 0 , 31 , 1 , 0 , 4 , 6 , 0 , 0 
Matt Williams,Flanker 7,london-irish,2022,,,,,,,,,,,,,,,,,,
Michael Willemse,Hooker,london-irish,2022, 0 , 0 , 2 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 3 , 1 , 1 , 0 , 0 , 0 
Mika Tyumenev,Hooker,london-irish,2022,,,,,,,,,,,,,,,,,,
Oli Hoskins,Prop,london-irish,2022, 0 , 0 , 94 , 42 , 2 , 0 , 13 , 1 , 0 , 0 , 0 , 45 , 2 , 4 , 4 , 5 , 0 , 0 
Olly Cracknell,Flanker 6,london-irish,2022, 5 , 1 , 65 , 45 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 46 , 7 , 2 , 2 , 3 , 1 , 0 
Pedro Bengalo,Prop,london-irish,2022,,,,,,,,,,,,,,,,,,
Rob Simmons,Lock,london-irish,2022, 0 , 0 , 38 , 29 , 2 , 0 , 19 , 2 , 0 , 0 , 0 , 29 , 10 , 3 , 5 , 3 , 1 , 0 
Stelian Burcea,Number 8,london-irish,2022,,,,,,,,,,,,,,,,,,
Steve Mafi,Lock 4,london-irish,2022, 0 , 0 , 2 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Tom Pearson,Openside flanker,london-irish,2022, 10 , 2 , 108 , 35 , 5 , 1 , 12 , 7 , 0 , 0 , 0 , 39 , 2 , 2 , 2 , 4 , 0 , 0 
Ben Loader,Wing,london-irish,2022, 10 , 2 , 80 , 25 , 3 , 1 , 7 , 5 , 1 , 0 , 0 , 15 , 7 , 0 , 1 , 0 , 0 , 0 
Ben White,Scrum half,london-irish,2022,,,,,,,,,,,,,,,,,,
Benhard Janse van Rensburg,Fly half,london-irish,2022, 30 , 6 , 163 , 62 , 5 , 4 , 46 , 11 , 3 , 0 , 0 , 51 , 7 , 3 , 12 , 3 , 0 , 0 
Chandler Cunningham South,Fullback,london-irish,2022,,,,,,,,,,,,,,,,,,
Colby Fainga'a,Flanker 6,lyon,2022,,,,,,,,,,,,,,,,,,
Dylan Cretin,Number 8,lyon,2022,,,,,,,,,,,,,,,,,,
Francisco Gomez Kodela,Prop,lyon,2022,,,,,,,,,,,,,,,,,,
Hamza Kaabeche,Prop,lyon,2022,,,,,,,,,,,,,,,,,,
Joe Taufete'e,Hooker,lyon,2022,,,,,,,,,,,,,,,,,,
Jordan Taufua,Number 8,lyon,2022,,,,,,,,,,,,,,,,,,
Patrick Sobela,Flanker 7,lyon,2022,,,,,,,,,,,,,,,,,,
Temo Mayanavanua,Lock,lyon,2022,,,,,,,,,,,,,,,,,,
Vivien Devisme,Prop,lyon,2022,,,,,,,,,,,,,,,,,,
Yanis Charcosset,Hooker,lyon,2022,,,,,,,,,,,,,,,,,,
Clement Laporte,Wing,lyon,2022,,,,,,,,,,,,,,,,,,
Ethan Dumortier,Centre,lyon,2022,,,,,,,,,,,,,,,,,,
Jean Marc Doussain,Fly half,lyon,2022,,,,,,,,,,,,,,,,,,
Jonathan Pelissie,Scrum half,lyon,2022,,,,,,,,,,,,,,,,,,
Jérôme Rey,Fullback,lyon,2022,,,,,,,,,,,,,,,,,,
Leo Berdeu,Fly Half,lyon,2022,,,,,,,,,,,,,,,,,,
Lima Sopoaga,Fly half,lyon,2022,,,,,,,,,,,,,,,,,,
Mickael Guillard,Fullback,lyon,2022,,,,,,,,,,,,,,,,,,
Thibaut Regard,Centre,lyon,2022,,,,,,,,,,,,,,,,,,
Toby Arnold,Fullback,lyon,2022,,,,,,,,,,,,,,,,,,
Ugo Vignolles,Fullback,lyon,2022,,,,,,,,,,,,,,,,,,
Xavier Mignot,Fullback,lyon,2022,,,,,,,,,,,,,,,,,,
Dave Kilcoyne,Prop,munster,2022, 0 , 0 , 38 , 28 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 24 , 3 , 0 , 4 , 4 , 0 , 0 
Diarmuid Barron,Hooker,munster,2022, 0 , 0 , 92 , 47 , 0 , 1 , 26 , 2 , 0 , 0 , 0 , 84 , 10 , 2 , 12 , 3 , 0 , 0 
Edwin Edogbo,Lock 5,munster,2022,,,,,,,,,,,,,,,,,,
Gavin Coombes,Flanker 6,munster,2022, 5 , 1 , 163 , 75 , 0 , 0 , 26 , 5 , 0 , 0 , 0 , 37 , 3 , 2 , 2 , 5 , 0 , 0 
Jack O'Donoghue,Number 8,munster,2022, 15 , 3 , 159 , 82 , 5 , 1 , 26 , 9 , 0 , 0 , 0 , 103 , 10 , 7 , 9 , 11 , 0 , 0 
Jean Kleyn,Lock,munster,2022, 10 , 2 , 141 , 71 , 0 , 0 , 16 , 7 , 0 , 0 , 0 , 85 , 11 , 8 , 4 , 8 , 0 , 0 
Jeremy Loughman,Prop,munster,2022, 5 , 1 , 84 , 36 , 2 , 0 , 16 , 2 , 0 , 0 , 0 , 40 , 15 , 2 , 3 , 4 , 0 , 0 
Niall Scannell,Hooker,munster,2022, 0 , 0 , 34 , 24 , 0 , 0 , 10 , 3 , 0 , 0 , 0 , 40 , 0 , 1 , 7 , 2 , 1 , 0 
Peter O'Mahony,Flanker 7,munster,2022, 0 , 0 , 60 , 24 , 1 , 0 , 11 , 2 , 1 , 0 , 0 , 33 , 5 , 7 , 2 , 2 , 0 , 0 
Stephen Archer,Prop,munster,2022, 5 , 1 , 47 , 26 , 0 , 0 , 13 , 2 , 0 , 0 , 0 , 65 , 4 , 4 , 3 , 8 , 0 , 0 
Calvin Nash,Wing,munster,2022, 0 , 0 , 40 , 14 , 1 , 0 , 8 , 3 , 3 , 0 , 0 , 19 , 5 , 2 , 2 , 1 , 0 , 0 
Craig Casey,Scrum Half,munster,2022, 15 , 3 , 41 , 18 , 4 , 1 , 252 , 4 , 55 , 0 , 0 , 27 , 9 , 4 , 5 , 0 , 0 , 0 
Dan Goggin,Centre,munster,2022, 5 , 1 , 37 , 7 , 1 , 0 , 6 , 0 , 2 , 0 , 0 , 9 , 2 , 1 , 2 , 2 , 0 , 0 
Jack Crowley,,munster,2022, 26 , 0 , 56 , 21 , 4 , 1 , 38 , 3 , 14 , 4 , 6 , 26 , 5 , 1 , 9 , 0 , 0 , 0 
Joey Carbery,Fly half,munster,2022, 26 , 0 , 13 , 12 , 0 , 0 , 43 , 2 , 14 , 4 , 6 , 16 , 4 , 0 , 4 , 0 , 0 , 0 
John Hodnett,,munster,2022, 0 , 0 , 93 , 26 , 4 , 2 , 14 , 1 , 1 , 0 , 0 , 71 , 4 , 3 , 3 , 4 , 0 , 0 
Liam Coombes,Wing,munster,2022, 0 , 0 , 35 , 13 , 1 , 2 , 6 , 2 , 2 , 0 , 0 , 20 , 8 , 1 , 2 , 3 , 0 , 0 
Malakai Fekitoa,Centre 12,munster,2022, 0 , 0 , 35 , 11 , 3 , 0 , 11 , 3 , 0 , 0 , 0 , 10 , 2 , 1 , 4 , 1 , 0 , 0 
Roman Salanoa,,munster,2022, 0 , 0 , 4 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 9 , 2 , 0 , 0 , 0 , 0 , 0 
Shane Daly,Centre 13,munster,2022, 0 , 0 , 96 , 38 , 4 , 0 , 16 , 3 , 6 , 0 , 0 , 33 , 7 , 2 , 8 , 2 , 1 , 0 
Thomas Ahern,Fullback,munster,2022, 5 , 1 , 65 , 29 , 2 , 0 , 9 , 4 , 0 , 0 , 0 , 40 , 3 , 3 , 3 , 1 , 0 , 0 
Ali Oz,Prop,racing-92,2022, 0 , 0 , 6 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 2 , 1 , 0 , 1 , 0 , 0 
Anthime Hemery,Number 8,racing-92,2022, 0 , 0 , 23 , 10 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 5 , 2 , 1 , 2 , 0 , 0 , 0 
Anton Bresler,Lock,racing-92,2022,,,,,,,,,,,,,,,,,,
Baptiste Chouzenoux,Flanker 6,racing-92,2022, 0 , 0 , 13 , 5 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 2 , 1 , 1 , 3 , 1 , 0 , 0 
Baptiste Pesenti,Openside Flanker,racing-92,2022,,,,,,,,,,,,,,,,,,
Bernard Le Roux,Flanker 6,racing-92,2022,,,,,,,,,,,,,,,,,,
Boris Palu,Lock,racing-92,2022, 0 , 0 , 17 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 0 , 0 
Camille Chat,Hooker,racing-92,2022, 0 , 0 , 25 , 5 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 
Cedate Gomes Sa,Prop,racing-92,2022, 0 , 0 , 33 , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Eddy Ben Arous,Prop,racing-92,2022, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 2 , 0 , 0 
Guram Gogichashvili,Prop,racing-92,2022, 0 , 0 , 5 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Hassane Kolingar,Prop,racing-92,2022,,,,,,,,,,,,,,,,,,
Ibrahim Diallo,Flanker 7,racing-92,2022, 0 , 0 , 17 , 13 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 8 , 0 , 1 , 2 , 0 , 0 , 0 
Luke Jones,Lock,racing-92,2022, 0 , 0 , 9 , 10 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 6 , 1 , 4 , 0 , 3 , 0 , 0 
Sebastien Taofifenua,Prop,racing-92,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Teddy Baubigny,Hooker,racing-92,2022, 0 , 0 , 42 , 14 , 1 , 1 , 2 , 1 , 0 , 0 , 0 , 7 , 0 , 2 , 1 , 1 , 0 , 0 
Trevor Nyakane,Prop,racing-92,2022,,,,,,,,,,,,,,,,,,
Victor Moreaux,Lock,racing-92,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Wenceslas Lauret,Flanker 7,racing-92,2022,,,,,,,,,,,,,,,,,,
Yoan Tanga Mangene,Openside Flanker,racing-92,2022,,,,,,,,,,,,,,,,,,
Antoine Gibert,Fly half,racing-92,2022, 4 , 0 , -1 , 1 , 0 , 0 , 23 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 
Gael Fickou,Centre,racing-92,2022, 0 , 0 , 29 , 15 , 3 , 1 , 13 , 4 , 1 , 0 , 0 , 5 , 0 , 0 , 2 , 2 , 0 , 0 
Henry Chavancy,Centre,racing-92,2022,,,,,,,,,,,,,,,,,,
Jonathan Maiau,Fullback,racing-92,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Juan Imhoff,Wing,racing-92,2022, 5 , 1 , 34 , 3 , 1 , 1 , 4 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Kurtley Beale,Centre,racing-92,2022, 0 , 0 , 13 , 10 , 1 , 0 , 7 , 2 , 3 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Louis Dupichot,Wing,racing-92,2022,,,,,,,,,,,,,,,,,,
Max Spring,Fullback,racing-92,2022,,,,,,,,,,,,,,,,,,
Maxime Machenaud,Scrum half,racing-92,2022, 3 , 0 , -1 , 2 , 0 , 0 , 71 , 0 , 0 , 0 , 1 , 4 , 1 , 0 , 0 , 0 , 0 , 0 
Mitch Short,Scrum half,racing-92,2022,,,,,,,,,,,,,,,,,,
Nolann Le Garrec,Fullback,racing-92,2022,,,,,,,,,,,,,,,,,,
Olivier Klemenczak,Fullback,racing-92,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Teddy Thomas,Wing,racing-92,2022, 5 , 1 , 25 , 7 , 4 , 2 , 3 , 2 , 2 , 0 , 0 , 3 , 0 , 0 , 1 , 1 , 0 , 0 
Virimi Vakatawa,Wing,racing-92,2022, 5 , 1 , 14 , 9 , 1 , 0 , 8 , 1 , 0 , 0 , 0 , 6 , 3 , 0 , 2 , 0 , 0 , 0 
Brad Wilkin,Flanker 7,rebels,2022, 10 , 2 , 118 , 60 , 2 , 1 , 41 , 6 , 2 , 0 , 0 , 158 , 34 , 15 , 8 , 5 , 0 , 0 
Cameron Orr,Prop,rebels,2022, 5 , 1 , 61 , 39 , 1 , 0 , 16 , 3 , 0 , 0 , 0 , 84 , 20 , 5 , 6 , 14 , 0 , 0 
Daniel Maiava,Lock 4,rebels,2022, 0 , 0 , 7 , 1 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 1 , 0 , 0 , 0 
Isaac Aedo Kailea,Loosehead Prop,rebels,2022, 0 , 0 , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 1 , 0 , 1 , 1 , 0 , 0 
James Hanson,Hooker,rebels,2022, 20 , 4 , 75 , 31 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 54 , 13 , 1 , 13 , 5 , 0 , 0 
Jordan Uelese,Hooker,rebels,2022, 15 , 3 , 78 , 47 , 1 , 0 , 15 , 4 , 1 , 0 , 0 , 57 , 12 , 4 , 25 , 8 , 0 , 0 
Josh Canham,Lock 5,rebels,2022, 5 , 1 , 51 , 29 , 0 , 0 , 24 , 8 , 0 , 0 , 0 , 82 , 20 , 7 , 9 , 4 , 0 , 0 
Josh Hill,Lock 5,rebels,2022, 0 , 0 , 25 , 14 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 54 , 9 , 5 , 0 , 1 , 0 , 0 
Matt Gibbon,Prop,rebels,2022, 0 , 0 , 76 , 37 , 1 , 0 , 11 , 2 , 0 , 0 , 0 , 58 , 23 , 5 , 7 , 8 , 0 , 0 
Matt Philip,Lock,rebels,2022, 15 , 3 , 293 , 136 , 2 , 0 , 56 , 22 , 0 , 0 , 0 , 116 , 19 , 9 , 12 , 14 , 0 , 0 
Michael Wells,Number 8,rebels,2022, 0 , 0 , 121 , 53 , 3 , 1 , 24 , 4 , 1 , 0 , 0 , 136 , 15 , 7 , 14 , 6 , 0 , 0 
Pone Fa'amausili,Prop,rebels,2022, 5 , 1 , 51 , 26 , 2 , 0 , 4 , 3 , 0 , 0 , 0 , 30 , 13 , 1 , 6 , 5 , 1 , 0 
Richard Hardwick,Flanker 6,rebels,2022, 10 , 2 , 111 , 38 , 1 , 1 , 21 , 6 , 0 , 0 , 0 , 77 , 13 , 10 , 3 , 5 , 0 , 0 
Robert Leota,Flanker 7,rebels,2022, 0 , 0 , 92 , 37 , 3 , 0 , 11 , 4 , 0 , 0 , 0 , 72 , 12 , 4 , 4 , 2 , 0 , 0 
Ross Haylett-Petty,Lock,rebels,2022, 0 , 0 , 28 , 17 , 1 , 0 , 8 , 1 , 0 , 0 , 0 , 28 , 3 , 2 , 1 , 3 , 0 , 0 
Sef Faagase,Prop,rebels,2022, 0 , 0 , 12 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 2 , 0 , 0 
Tamati Ioane,Openside Flanker,rebels,2022, 0 , 0 , 149 , 58 , 2 , 0 , 12 , 5 , 0 , 0 , 0 , 77 , 10 , 1 , 6 , 4 , 0 , 0 
Trevor Hosea,Lock,rebels,2022,,,,,,,,,,,,,,,,,,
Andrew Kellaway,Fullback,rebels,2022, 10 , 2 , 152 , 48 , 4 , 0 , 30 , 9 , 23 , 0 , 0 , 65 , 28 , 4 , 8 , 5 , 0 , 0 
Cabous Eloff,,rebels,2022, 20 , 4 , 149 , 65 , 0 , 1 , 24 , 6 , 0 , 0 , 0 , 89 , 26 , 8 , 11 , 15 , 0 , 0 
Carter Gordon,,rebels,2022, 7 , 1 , 148 , 29 , 7 , 1 , 163 , 11 , 62 , 1 , 0 , 67 , 14 , 4 , 10 , 1 , 0 , 0 
Efi Ma'afu,,rebels,2022, 0 , 0 , 44 , 18 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 18 , 6 , 0 , 4 , 5 , 1 , 0 
George Worth,Fly Half,rebels,2022, 0 , 0 , 47 , 23 , 1 , 1 , 6 , 2 , 3 , 0 , 0 , 37 , 8 , 1 , 8 , 4 , 0 , 0 
Glen Vaihu,Fullback,rebels,2022, 5 , 1 , 207 , 75 , 10 , 2 , 28 , 6 , 15 , 0 , 0 , 36 , 16 , 4 , 21 , 5 , 1 , 0 
James Tuttle,Scrum half,rebels,2022, 0 , 0 , 26 , 12 , 0 , 1 , 390 , 1 , 19 , 0 , 0 , 54 , 13 , 0 , 12 , 2 , 0 , 0 
Jeral Skelton,Fullback,rebels,2022,,,,,,,,,,,,,,,,,,
Joe Powell,Scrum half,rebels,2022, 0 , 0 , 13 , 11 , 2 , 0 , 402 , 4 , 42 , 0 , 0 , 68 , 28 , 3 , 12 , 2 , 0 , 0 
Josh Kemeny,,rebels,2022,,,,,,,,,,,,,,,,,,
Lachlan Anderson,,rebels,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 3 , 0 , 0 , 0 , 0 , 0 
Llikena Vudogo,Left Wing,rebels,2022, 0 , 0 , 4 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Lukas Ripley,Centre 13,rebels,2022, 20 , 4 , 131 , 35 , 2 , 2 , 9 , 5 , 5 , 0 , 0 , 33 , 7 , 2 , 11 , 1 , 0 , 0 
Matt Toomua,Centre,rebels,2022, 72 , 0 , 50 , 24 , 0 , 0 , 160 , 6 , 40 , 18 , 12 , 65 , 21 , 4 , 9 , 3 , 1 , 0 
Moses Sorovi,Scrum Half,rebels,2022, 0 , 0 , 0 , 0 , 0 , 0 , 57 , 0 , 1 , 0 , 0 , 6 , 2 , 0 , 2 , 1 , 0 , 0 
Nick Jooste,Fly Half,rebels,2022, 5 , 1 , 66 , 12 , 4 , 2 , 12 , 0 , 2 , 0 , 0 , 9 , 2 , 2 , 1 , 0 , 0 , 0 
Ray Nu'u,Centre,rebels,2022, 10 , 2 , 161 , 51 , 6 , 1 , 38 , 9 , 2 , 0 , 0 , 58 , 12 , 2 , 6 , 4 , 0 , 2 
Reece Hodge,Fullback,rebels,2022, 71 , 4 , 187 , 66 , 5 , 2 , 47 , 2 , 45 , 12 , 9 , 39 , 7 , 6 , 25 , 9 , 2 , 1 
Rhys Van Nek,Fullback,rebels,2022, 0 , 0 , 5 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 13 , 7 , 0 , 0 , 1 , 0 , 0 
Sam Wallis,Fullback,rebels,2022, 0 , 0 , 46 , 23 , 1 , 0 , 12 , 3 , 0 , 0 , 0 , 61 , 8 , 3 , 4 , 1 , 0 , 0 
Stacey Ili,Wing,rebels,2022, 0 , 0 , 124 , 46 , 4 , 0 , 42 , 8 , 12 , 0 , 0 , 83 , 31 , 3 , 7 , 1 , 0 , 0 
Tom Nowlan,Fullback,rebels,2022, 0 , 0 , 2 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 3 , 2 , 1 , 1 , 0 , 0 
Young Tonumaipea,Centre 13,rebels,2022, 15 , 3 , 51 , 28 , 1 , 1 , 15 , 5 , 3 , 0 , 0 , 16 , 6 , 1 , 3 , 1 , 0 , 0 
Armand van der Merwe,Hooker,sale,2022, 15 , 3 , 9 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 4 , 2 , 0 , 0 , 1 , 0 , 0 
Ben Curry,Flanker 7,sale,2022, 15 , 3 , 87 , 35 , 1 , 0 , 22 , 4 , 1 , 0 , 0 , 58 , 11 , 5 , 13 , 6 , 1 , 0 
Benjamin Beaux,Lock,sale,2022,,,,,,,,,,,,,,,,,,
Bevan Rodd,Prop,sale,2022, 5 , 1 , 80 , 37 , 1 , 0 , 8 , 4 , 0 , 0 , 0 , 14 , 2 , 1 , 0 , 4 , 0 , 0 
Brice Mach,Hooker,sale,2022,,,,,,,,,,,,,,,,,,
Cameron Neild,Hooker,sale,2022, 0 , 0 , 11 , 6 , 0 , 0 , 6 , 1 , 1 , 0 , 0 , 35 , 2 , 0 , 2 , 3 , 0 , 0 
Cameron Pierce,Lock,sale,2022,,,,,,,,,,,,,,,,,,
Cobus Wiese,Flanker 7,sale,2022, 0 , 0 , 30 , 18 , 0 , 0 , 4 , 2 , 0 , 0 , 0 , 34 , 2 , 2 , 1 , 3 , 0 , 0 
Coenie Oosthuizen,Tighthead Prop,sale,2022, 5 , 1 , 8 , 8 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 55 , 5 , 1 , 1 , 7 , 1 , 0 
Curtis Langdon,Hooker,sale,2022, 15 , 3 , 47 , 12 , 1 , 2 , 3 , 1 , 0 , 0 , 0 , 29 , 2 , 1 , 7 , 3 , 0 , 0 
Daniel du Preez,Number 8,sale,2022, 20 , 4 , 222 , 97 , 4 , 0 , 21 , 6 , 3 , 0 , 0 , 74 , 8 , 12 , 9 , 8 , 0 , 0 
Dom Barrow,Lock,sale,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Ewan Ashman,Hooker,sale,2022, 30 , 6 , 198 , 90 , 19 , 2 , 15 , 9 , 0 , 0 , 0 , 39 , 6 , 2 , 6 , 12 , 0 , 0 
