,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Uini Atonio,Prop,la-rochelle,2021, 0 , 0 , 31 , 18 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 31 , 4 , 4 , 0 , 7 , 0 , 0 
Victor Vito,Number 8,la-rochelle,2021, 0 , 0 , 126 , 34 , 1 , 0 , 11 , 4 , 0 , 0 , 0 , 52 , 2 , 2 , 4 , 5 , 0 , 0 
Wian Liebenberg,Flanker 7,la-rochelle,2021, 0 , 0 , 39 , 11 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 34 , 2 , 3 , 0 , 4 , 1 , 0 
Will Skelton,Lock,la-rochelle,2021, 5 , 1 , 90 , 28 , 6 , 1 , 9 , 3 , 0 , 0 , 0 , 33 , 4 , 2 , 3 , 2 , 0 , 0 
Arthur Retiere,Scrum half,la-rochelle,2021, 0 , 0 , 59 , 10 , 2 , 0 , 5 , 1 , 1 , 0 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 0 
Brice Dulin,Fullback,la-rochelle,2021, 0 , 0 , 26 , 13 , 2 , 0 , 17 , 2 , 27 , 0 , 0 , 12 , 3 , 1 , 6 , 1 , 0 , 0 
Dillyn Leyds,Fullback,la-rochelle,2021, 10 , 2 , 141 , 30 , 11 , 3 , 18 , 4 , 4 , 0 , 0 , 22 , 2 , 2 , 2 , 3 , 0 , 0 
Eneriko Buliruarua,Wing,la-rochelle,2021, 5 , 1 , 22 , 8 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 0 , 0 
Guillaume Lagahe,Fullback,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Ihaia West,Fly half,la-rochelle,2021, 70 , 0 , 94 , 22 , 3 , 1 , 91 , 4 , 44 , 8 , 17 , 30 , 3 , 0 , 8 , 3 , 0 , 0 
Jeremy Sinzelle,Fly half,la-rochelle,2021, 0 , 0 , 4 , 4 , 0 , 0 , 9 , 3 , 2 , 0 , 0 , 9 , 1 , 1 , 0 , 0 , 0 , 0 
Joel Sclavi,,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Jonathan Danty,Centre,la-rochelle,2021, 0 , 0 , 18 , 8 , 0 , 0 , 5 , 1 , 1 , 0 , 0 , 7 , 2 , 0 , 3 , 1 , 0 , 0 
Jules Favre,Centre 12,la-rochelle,2021, 5 , 1 , 33 , 6 , 2 , 2 , 4 , 1 , 2 , 0 , 0 , 8 , 1 , 0 , 1 , 1 , 0 , 0 
Jules Lebail,Scrum half,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Jules Plisson,Fly half,la-rochelle,2021, 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 2 , 4 , 0 , 0 , 1 , 0 , 0 , 0 
Levani Botia,Centre,la-rochelle,2021, 0 , 0 , 109 , 18 , 11 , 1 , 17 , 2 , 0 , 0 , 0 , 21 , 6 , 2 , 3 , 2 , 0 , 1 
Martin Alonso-Munoz,Fullback,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Pierre Boudehent,Centre,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Pierre Popelin,Fullback,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Raymond Rhule,Fullback,la-rochelle,2021, 10 , 2 , 117 , 21 , 5 , 2 , 21 , 5 , 2 , 0 , 0 , 22 , 6 , 3 , 2 , 3 , 0 , 0 
Simone Rossi,Wing,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Tawera Kerr-Barlow,Scrum half,la-rochelle,2021, 5 , 1 , 63 , 29 , 3 , 1 , 276 , 2 , 24 , 0 , 0 , 32 , 5 , 0 , 6 , 2 , 0 , 0 
Thomas Berjon,Scrum half,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Calum Green,Lock,leicester,2021, 0 , 0 , 46 , 47 , 0 , 0 , 9 , 0 , 1 , 0 , 0 , 102 , 2 , 8 , 6 , 11 , 0 , 0 
Charlie Clare,Hooker,leicester,2021, 5 , 1 , 4 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 41 , 7 , 0 , 5 , 3 , 0 , 0 
Dan Cole,Prop,leicester,2021, 5 , 1 , 43 , 37 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 116 , 7 , 6 , 7 , 24 , 1 , 0 
Eli Snyman,Lock,leicester,2021, 0 , 0 , 25 , 14 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 28 , 6 , 2 , 2 , 1 , 0 , 0 
Ellis Genge,Prop,leicester,2021, 25 , 5 , 118 , 68 , 6 , 2 , 27 , 14 , 0 , 0 , 0 , 71 , 7 , 2 , 7 , 15 , 1 , 0 
Francois van Wyk,Prop,leicester,2021, 5 , 1 , 17 , 11 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 25 , 1 , 1 , 0 , 3 , 0 , 0 
Hanro Liebenberg,Number 8,leicester,2021, 15 , 3 , 166 , 79 , 13 , 3 , 13 , 1 , 1 , 0 , 0 , 121 , 14 , 13 , 11 , 16 , 1 , 1 
Harry Wells,Lock,leicester,2021, 15 , 3 , 164 , 92 , 7 , 1 , 9 , 3 , 0 , 0 , 0 , 190 , 9 , 6 , 10 , 8 , 2 , 0 
Jacobus Van Tonder,Flanker 6,leicester,2021, 0 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 3 , 0 , 1 , 2 , 0 , 0 , 0 
Jasper Wiese,Number 8,leicester,2021, 15 , 3 , 340 , 121 , 12 , 9 , 21 , 9 , 0 , 0 , 0 , 113 , 9 , 4 , 5 , 16 , 4 , 1 
Jean-Baptiste Poux,Prop,leicester,2021,,,,,,,,,,,,,,,,,,
Joe Heyes,Tighthead Prop,leicester,2021, 0 , 0 , 27 , 23 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 68 , 9 , 2 , 2 , 6 , 0 , 0 
Juan Pablo Orlandi,Prop,leicester,2021,,,,,,,,,,,,,,,,,,
Julian Montoya,Hooker,leicester,2021, 40 , 8 , 77 , 40 , 2 , 0 , 9 , 2 , 0 , 0 , 0 , 75 , 3 , 3 , 11 , 6 , 0 , 0 
Nephi Leatigaga,Prop,leicester,2021, 0 , 0 , 43 , 31 , 1 , 0 , 5 , 0 , 1 , 0 , 0 , 39 , 11 , 3 , 1 , 3 , 0 , 0 
Nic Dolly,Lock,leicester,2021, 35 , 7 , 26 , 17 , 1 , 0 , 17 , 2 , 0 , 0 , 0 , 58 , 4 , 0 , 7 , 7 , 0 , 0 
Oliver Chessum,Blindside flanker,leicester,2021, 0 , 0 , 46 , 23 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 54 , 6 , 7 , 9 , 3 , 1 , 0 
Olly Robinson,Flanker 7,leicester,2021,,,,,,,,,,,,,,,,,,
Sean Jansen,Number 8,leicester,2021,,,,,,,,,,,,,,,,,,
Tommy Reffell,Flanker 7,leicester,2021, 5 , 1 , 70 , 38 , 3 , 0 , 16 , 3 , 1 , 0 , 0 , 121 , 6 , 13 , 6 , 14 , 0 , 0 
Aurelien Ricart,,leicester,2021, 0 , 0 , 11 , 7 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 2 , 0 , 0 , 2 , 0 , 0 
Ben Youngs,Scrum half,leicester,2021, 0 , 0 , 63 , 15 , 3 , 2 , 326 , 7 , 92 , 0 , 0 , 17 , 2 , 0 , 10 , 0 , 0 , 0 
Bryce Hegarty,Fullback,leicester,2021, 12 , 1 , 30 , 9 , 0 , 2 , 16 , 4 , 18 , 2 , 1 , 9 , 6 , 3 , 2 , 1 , 0 , 0 
Cameron Henderson,,leicester,2021, 10 , 2 , 47 , 25 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 30 , 6 , 1 , 9 , 1 , 0 , 0 
Chris Ashton,Wing,leicester,2021,,,,,,,,,,,,,,,,,,
Dan Kelly,Centre 13,leicester,2021, 5 , 1 , 108 , 61 , 5 , 2 , 79 , 17 , 6 , 0 , 0 , 120 , 16 , 12 , 14 , 10 , 1 , 0 
Freddie Burns,Fly Half,leicester,2021, 11 , 1 , 29 , 18 , 3 , 0 , 22 , 1 , 39 , 3 , 0 , 22 , 5 , 0 , 5 , 3 , 0 , 0 
Freddie Steward,Wing,leicester,2021, 15 , 3 , 315 , 109 , 20 , 6 , 44 , 11 , 44 , 0 , 0 , 36 , 9 , 4 , 20 , 5 , 0 , 0 
George Ford,Fly half,leicester,2021, 183 , 1 , 46 , 33 , 4 , 0 , 226 , 8 , 194 , 29 , 39 , 68 , 10 , 4 , 11 , 4 , 0 , 0 
George Martin,,leicester,2021, 5 , 1 , 87 , 59 , 3 , 0 , 13 , 0 , 0 , 0 , 0 , 114 , 11 , 4 , 5 , 10 , 0 , 0 
Gilles Bosch,Fly half,leicester,2021,,,,,,,,,,,,,,,,,,
Guy Porter,,leicester,2021, 10 , 2 , 90 , 30 , 3 , 0 , 6 , 0 , 6 , 0 , 0 , 43 , 2 , 5 , 8 , 2 , 0 , 0 
Harry Potter,,leicester,2021, 20 , 4 , 136 , 41 , 5 , 4 , 14 , 4 , 10 , 0 , 0 , 54 , 13 , 5 , 8 , 1 , 0 , 0 
Hosea Saumaki,Wing,leicester,2021, 5 , 1 , 29 , 9 , 2 , 0 , 5 , 0 , 2 , 0 , 0 , 12 , 0 , 1 , 2 , 2 , 1 , 0 
Jack Van Poortvliet,,leicester,2021, 15 , 3 , 83 , 34 , 5 , 4 , 403 , 4 , 85 , 0 , 0 , 38 , 6 , 4 , 12 , 5 , 0 , 0 
Jacobus Van Wyk,Wing,leicester,2021, 0 , 0 , 27 , 19 , 3 , 0 , 18 , 4 , 4 , 0 , 0 , 22 , 5 , 1 , 6 , 3 , 0 , 0 
Juan Pablo Socino,Centre,leicester,2021, 0 , 0 , 29 , 8 , 2 , 0 , 2 , 1 , 0 , 0 , 0 , 9 , 1 , 0 , 1 , 1 , 0 , 0 
Kini Murimurivalu,Fullback,leicester,2021, 5 , 1 , 77 , 33 , 3 , 1 , 3 , 1 , 1 , 0 , 0 , 37 , 6 , 2 , 3 , 3 , 0 , 0 
Matias Moroni,Centre,leicester,2021, 5 , 1 , 62 , 24 , 1 , 1 , 18 , 3 , 10 , 0 , 0 , 71 , 10 , 6 , 10 , 4 , 1 , 0 
Matt Scott,Centre,leicester,2021, 20 , 4 , 180 , 60 , 8 , 7 , 47 , 9 , 13 , 0 , 0 , 124 , 17 , 4 , 16 , 8 , 1 , 0 
Nemani Nadolo,Left Wing,leicester,2021, 30 , 6 , 341 , 91 , 20 , 5 , 29 , 20 , 9 , 0 , 0 , 39 , 13 , 8 , 11 , 5 , 0 , 0 
Richard Wigglesworth,Scrum Half,leicester,2021, 5 , 1 , 5 , 5 , 0 , 0 , 299 , 3 , 60 , 0 , 0 , 13 , 8 , 0 , 4 , 2 , 1 , 0 
Tom Cowan-Dickie,Fullback,leicester,2021, 5 , 1 , 8 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Tom Cowan-Dickie ,Fullback,leicester,2021, 0 , 0 , 8 , 4 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 1 , 0 , 0 , 0 
Tom Manz,Fullback,leicester,2021,,,,,,,,,,,,,,,,,,
Will Hurd,Fullback,leicester,2021,,,,,,,,,,,,,,,,,,
Brian Deeny,Lock 4,leinster,2021,,,,,,,,,,,,,,,,,,
Ed Byrne,Loosehead Prop,leinster,2021, 15 , 3 , 98 , 74 , 1 , 0 , 15 , 1 , 1 , 0 , 0 , 102 , 11 , 3 , 3 , 8 , 0 , 0 
Jason Jenkins,Lock,leinster,2021,,,,,,,,,,,,,,,,,,
Max Deegan,Number 8,leinster,2021, 5 , 1 , 54 , 29 , 1 , 0 , 11 , 1 , 0 , 0 , 0 , 21 , 5 , 2 , 2 , 2 , 0 , 0 
Rhys Ruddock,Blindside Flanker,leinster,2021, 10 , 2 , 128 , 100 , 3 , 1 , 15 , 7 , 0 , 0 , 0 , 134 , 9 , 4 , 8 , 8 , 1 , 0 
Ross Molony,Lock 4,leinster,2021, 5 , 1 , 127 , 88 , 0 , 1 , 17 , 0 , 0 , 0 , 0 , 156 , 13 , 8 , 6 , 7 , 0 , 0 
Scott Penny,Flanker 7,leinster,2021, 30 , 6 , 185 , 81 , 5 , 3 , 28 , 5 , 0 , 0 , 0 , 125 , 8 , 10 , 11 , 12 , 0 , 0 
Vakh Abdaladze,Prop,leinster,2021, 0 , 0 , 11 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 10 , 0 , 0 , 0 , 1 , 0 , 0 
Ben Brownlee,Fullback,leinster,2021,,,,,,,,,,,,,,,,,,
Charlie Ngatai,Centre 12,lyon,2021, 0 , 0 , 20 , 5 , 1 , 1 , 13 , 2 , 8 , 0 , 0 , 2 , 0 , 0 , 3 , 0 , 0 , 0 
Charlie Tector ,Fullback,leinster,2021,,,,,,,,,,,,,,,,,,
Chris Cosgrave,Fullback,leinster,2021,,,,,,,,,,,,,,,,,,
Dave Kearney,Wing,leinster,2021, 15 , 3 , 182 , 52 , 11 , 5 , 12 , 1 , 10 , 0 , 0 , 34 , 9 , 3 , 11 , 2 , 0 , 0 
John Mckee,Fullback,leinster,2021,,,,,,,,,,,,,,,,,,
Liam Turner,Outside centre,leinster,2021, 0 , 0 , 26 , 13 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 2 , 0 , 1 , 0 , 0 , 0 
Luke McGrath,Scrum half,leinster,2021, 25 , 5 , 248 , 69 , 15 , 8 , 1213 , 7 , 132 , 0 , 0 , 75 , 12 , 1 , 17 , 1 , 0 , 0 
Martin Moloney,Fullback,leinster,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Michael Milne,,leinster,2021, 0 , 0 , 7 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 
Nick McCarthy,Scrum half,leinster,2021, 0 , 0 , 11 , 8 , 1 , 0 , 76 , 1 , 8 , 0 , 0 , 7 , 1 , 1 , 2 , 0 , 0 , 0 
Ross Byrne,Fly half,leinster,2021, 153 , 3 , 92 , 66 , 16 , 3 , 288 , 10 , 77 , 42 , 18 , 115 , 8 , 3 , 17 , 7 , 0 , 0 
Tadgh McElroy,,leinster,2021,,,,,,,,,,,,,,,,,,
Tom Clarkson,,leinster,2021, 0 , 0 , 4 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 0 , 1 , 2 , 0 , 0 , 0 
Adam Coleman,Lock,london-irish,2021, 0 , 0 , 35 , 27 , 0 , 0 , 12 , 1 , 0 , 0 , 0 , 49 , 2 , 5 , 6 , 10 , 2 , 1 
Agustin Creevy, Hooker,london-irish,2021, 50 , 10 , 142 , 89 , 2 , 1 , 24 , 2 , 0 , 0 , 0 , 69 , 6 , 9 , 16 , 11 , 0 , 0 
Albert Tuisue,Lock,london-irish,2021, 20 , 4 , 250 , 124 , 7 , 3 , 20 , 5 , 0 , 0 , 0 , 93 , 5 , 12 , 10 , 12 , 1 , 0 
Allan Dell,Prop,london-irish,2021, 0 , 0 , 37 , 31 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 16 , 1 , 0 , 1 , 5 , 0 , 0 
Ben Donnell,Lock,london-irish,2021, 0 , 0 , 80 , 41 , 0 , 0 , 19 , 1 , 1 , 0 , 0 , 79 , 9 , 0 , 5 , 8 , 1 , 0 
Ciaran Parker,Prop,london-irish,2021, 0 , 0 , 9 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 , 1 , 0 , 0 
Facundo Gigena,Prop,london-irish,2021, 0 , 0 , 6 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 3 , 1 , 1 , 3 , 0 , 0 
George Nott,Lock,london-irish,2021, 0 , 0 , 42 , 31 , 0 , 0 , 10 , 4 , 0 , 0 , 0 , 45 , 6 , 3 , 2 , 4 , 0 , 0 
Isaac Curtis-Harris,Lock,london-irish,2021, 5 , 1 , 41 , 22 , 1 , 0 , 5 , 3 , 0 , 0 , 0 , 13 , 1 , 1 , 1 , 1 , 0 , 0 
Jack Cooke,Flanker 7,london-irish,2021, 0 , 0 , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 2 , 1 , 0 
Johan Aliouat,Lock,london-irish,2021,,,,,,,,,,,,,,,,,,
Jonatas Paulo,Prop,london-irish,2021,,,,,,,,,,,,,,,,,,
Marcel Van der Merwe,Tighthead Prop,london-irish,2021, 0 , 0 , 32 , 22 , 2 , 1 , 8 , 1 , 0 , 0 , 0 , 23 , 6 , 1 , 1 , 3 , 0 , 0 
Matt Rogerson,Flanker 6,london-irish,2021, 20 , 4 , 210 , 133 , 4 , 2 , 39 , 7 , 0 , 0 , 0 , 153 , 10 , 8 , 11 , 9 , 0 , 0 
Matt Williams,Flanker 7,london-irish,2021,,,,,,,,,,,,,,,,,,
Michael Willemse,Hooker,london-irish,2021, 5 , 1 , 46 , 26 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 18 , 4 , 0 , 5 , 2 , 0 , 0 
Mika Tyumenev,Hooker,london-irish,2021,,,,,,,,,,,,,,,,,,
Oli Hoskins,Prop,london-irish,2021, 15 , 3 , 117 , 83 , 0 , 1 , 22 , 1 , 0 , 0 , 0 , 89 , 2 , 5 , 6 , 9 , 0 , 0 
Olly Cracknell,Flanker 6,london-irish,2021, 0 , 0 , 20 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 13 , 1 , 0 , 0 , 0 , 0 , 0 
Pedro Bengalo,Prop,london-irish,2021,,,,,,,,,,,,,,,,,,
Rob Simmons,Lock,london-irish,2021, 5 , 1 , 99 , 64 , 0 , 0 , 37 , 2 , 0 , 0 , 0 , 82 , 21 , 9 , 11 , 9 , 0 , 0 
Stelian Burcea,Number 8,london-irish,2021,,,,,,,,,,,,,,,,,,
Steve Mafi,Lock 4,london-irish,2021, 5 , 1 , 18 , 5 , 4 , 0 , 3 , 1 , 0 , 0 , 0 , 5 , 1 , 1 , 0 , 0 , 0 , 0 
Tom Pearson,Openside flanker,london-irish,2021, 0 , 0 , 52 , 25 , 0 , 0 , 11 , 2 , 0 , 0 , 0 , 53 , 4 , 2 , 1 , 2 , 0 , 0 
Ben Loader,Wing,london-irish,2021, 20 , 4 , 169 , 66 , 10 , 4 , 19 , 8 , 11 , 0 , 0 , 51 , 11 , 3 , 7 , 3 , 0 , 0 
Ben White,Scrum half,london-irish,2021, 5 , 1 , 103 , 18 , 6 , 3 , 198 , 2 , 24 , 0 , 0 , 36 , 5 , 3 , 8 , 11 , 1 , 0 
Benhard Janse van Rensburg,Fly half,london-irish,2021, 5 , 1 , 166 , 52 , 4 , 0 , 37 , 3 , 5 , 0 , 0 , 49 , 17 , 2 , 12 , 2 , 0 , 0 
Chandler Cunningham South,Fullback,london-irish,2021,,,,,,,,,,,,,,,,,,
Colby Fainga'a,Flanker 6,lyon,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 
Dylan Cretin,Number 8,lyon,2021, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Francisco Gomez Kodela,Prop,lyon,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 
Hamza Kaabeche,Prop,lyon,2021, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 1 , 0 , 0 
Joe Taufete'e,Hooker,lyon,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 0 
Jordan Taufua,Number 8,lyon,2021, 5 , 1 , 13 , 8 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 6 , 1 , 1 , 1 , 0 , 0 , 0 
Patrick Sobela,Flanker 7,lyon,2021,,,,,,,,,,,,,,,,,,
Temo Mayanavanua,Lock,lyon,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Vivien Devisme,Prop,lyon,2021, 0 , 0 , -2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 2 , 1 , 0 
Yanis Charcosset,Hooker,lyon,2021, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 
Clement Laporte,Wing,lyon,2021, 0 , 0 , 1 , 1 , 0 , 0 , 2 , 1 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Ethan Dumortier,Centre,lyon,2021, 0 , 0 , 22 , 10 , 2 , 0 , 5 , 2 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 0 , 0 , 0 
Jean Marc Doussain,Fly half,lyon,2021, 11 , 0 , 20 , 5 , 0 , 1 , 49 , 1 , 7 , 1 , 3 , 6 , 1 , 0 , 3 , 0 , 0 , 0 
Jonathan Pelissie,Scrum half,lyon,2021, 3 , 0 , 3 , 3 , 1 , 0 , 6 , 1 , 3 , 0 , 1 , 5 , 1 , 0 , 0 , 0 , 0 , 0 
Jérôme Rey,Fullback,lyon,2021,,,,,,,,,,,,,,,,,,
Leo Berdeu,Fly Half,lyon,2021,,,,,,,,,,,,,,,,,,
Lima Sopoaga,Fly half,lyon,2021, 0 , 0 , 5 , 2 , 0 , 0 , 14 , 1 , 10 , 0 , 0 , 3 , 3 , 0 , 0 , 0 , 0 , 0 
Mickael Guillard,Fullback,lyon,2021,,,,,,,,,,,,,,,,,,
Thibaut Regard,Centre,lyon,2021, 0 , 0 , 1 , 4 , 0 , 0 , 3 , 0 , 1 , 0 , 0 , 3 , 0 , 1 , 0 , 0 , 0 , 0 
Toby Arnold,Fullback,lyon,2021, 0 , 0 , 12 , 7 , 0 , 0 , 1 , 1 , 2 , 0 , 0 , 1 , 1 , 2 , 2 , 1 , 0 , 0 
Ugo Vignolles,Fullback,lyon,2021,,,,,,,,,,,,,,,,,,
Xavier Mignot,Fullback,lyon,2021, 5 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 
Dave Kilcoyne,Prop,munster,2021, 0 , 0 , 94 , 60 , 1 , 0 , 8 , 1 , 0 , 0 , 0 , 56 , 8 , 1 , 2 , 4 , 0 , 0 
Diarmuid Barron,Hooker,munster,2021, 5 , 1 , 75 , 38 , 3 , 1 , 9 , 2 , 1 , 0 , 0 , 39 , 3 , 0 , 6 , 1 , 0 , 0 
Edwin Edogbo,Lock 5,munster,2021,,,,,,,,,,,,,,,,,,
Gavin Coombes,Flanker 6,munster,2021, 50 , 10 , 264 , 139 , 6 , 2 , 39 , 6 , 2 , 0 , 0 , 130 , 12 , 14 , 13 , 10 , 0 , 0 
Jack O'Donoghue,Number 8,munster,2021, 25 , 5 , 272 , 113 , 12 , 4 , 37 , 13 , 2 , 0 , 0 , 143 , 7 , 14 , 15 , 15 , 0 , 0 
Jean Kleyn,Lock,munster,2021, 10 , 2 , 94 , 81 , 0 , 0 , 18 , 0 , 0 , 0 , 0 , 148 , 12 , 8 , 10 , 8 , 0 , 0 
Jeremy Loughman,Prop,munster,2021, 5 , 1 , 62 , 40 , 0 , 0 , 13 , 2 , 0 , 0 , 0 , 56 , 7 , 3 , 8 , 6 , 0 , 0 
Niall Scannell,Hooker,munster,2021, 35 , 7 , 155 , 96 , 10 , 0 , 45 , 6 , 0 , 0 , 0 , 140 , 15 , 2 , 24 , 15 , 0 , 0 
Peter O'Mahony,Flanker 7,munster,2021, 0 , 0 , 124 , 86 , 5 , 1 , 28 , 8 , 4 , 0 , 0 , 124 , 9 , 16 , 13 , 16 , 1 , 0 
Stephen Archer,Prop,munster,2021, 0 , 0 , 50 , 34 , 0 , 0 , 11 , 1 , 0 , 0 , 0 , 73 , 6 , 2 , 4 , 13 , 1 , 0 
Calvin Nash,Wing,munster,2021, 5 , 1 , 65 , 31 , 4 , 2 , 6 , 2 , 5 , 0 , 0 , 44 , 11 , 0 , 1 , 3 , 0 , 0 
Craig Casey,Scrum Half,munster,2021, 25 , 5 , 53 , 35 , 3 , 1 , 501 , 4 , 81 , 0 , 0 , 32 , 17 , 1 , 11 , 2 , 0 , 0 
Dan Goggin,Centre,munster,2021, 0 , 0 , 98 , 48 , 6 , 0 , 31 , 4 , 13 , 0 , 0 , 51 , 10 , 3 , 9 , 2 , 0 , 0 
Jack Crowley,,munster,2021, 13 , 0 , 20 , 12 , 5 , 0 , 36 , 3 , 14 , 5 , 1 , 35 , 6 , 2 , 4 , 3 , 0 , 0 
Joey Carbery,Fly half,munster,2021, 116 , 0 , 93 , 33 , 6 , 2 , 130 , 5 , 57 , 28 , 20 , 54 , 27 , 3 , 11 , 2 , 0 , 0 
John Hodnett,,munster,2021, 0 , 0 , 87 , 32 , 2 , 0 , 17 , 5 , 0 , 0 , 0 , 27 , 4 , 5 , 0 , 4 , 0 , 0 
Liam Coombes,Wing,munster,2021, 15 , 3 , 146 , 28 , 4 , 2 , 14 , 4 , 3 , 0 , 0 , 28 , 7 , 3 , 4 , 1 , 0 , 0 
Malakai Fekitoa,Centre 12,munster,2021,,,,,,,,,,,,,,,,,,
Roman Salanoa,,munster,2021, 5 , 1 , 13 , 4 , 1 , 1 , 3 , 0 , 0 , 0 , 0 , 16 , 0 , 1 , 1 , 6 , 0 , 0 
Shane Daly,Centre 13,munster,2021, 5 , 1 , 171 , 66 , 5 , 2 , 39 , 3 , 26 , 0 , 0 , 52 , 11 , 6 , 10 , 5 , 1 , 0 
Thomas Ahern,Fullback,munster,2021, 0 , 0 , 27 , 11 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 19 , 1 , 1 , 2 , 2 , 0 , 0 
Ali Oz,Prop,racing-92,2021, 0 , 0 , 26 , 6 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 5 , 0 , 1 , 1 , 0 , 0 , 0 
Anthime Hemery,Number 8,racing-92,2021,,,,,,,,,,,,,,,,,,
Anton Bresler,Lock,racing-92,2021, 0 , 0 , 7 , 7 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 
Baptiste Chouzenoux,Flanker 6,racing-92,2021, 0 , 0 , 2 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 2 , 1 , 0 
Baptiste Pesenti,Openside Flanker,racing-92,2021,,,,,,,,,,,,,,,,,,
Bernard Le Roux,Flanker 6,racing-92,2021, 0 , 0 , 16 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 1 , 1 , 0 , 0 
